"gene_name","module","color","kME_blue","kME_turquoise","kME_grey","kME_yellow","kME_brown","kME_green"
"SSU72","turquoise","turquoise",-0.17641190508137,0.267370338077921,-0.00635517542719881,0.156407195012557,-0.0473168841558267,0.0368189933392919
"MIB2","grey","grey",0.0738018286303063,-0.0149923912760748,0.0193921921797946,0.0207978188359334,0.0220403979411215,-0.00975135845549061
"CDK11B","grey","grey",0.042566172260696,0.0109297981191392,0.0170729738110862,0.0123993380158831,0.0214539908871731,-0.00455518659587345
"SLC35E2B","grey","grey",0.192393319154322,-0.139401274862546,0.0645485932429163,-0.0495763927746794,0.0791419458017675,0.0477561538131951
"CDK11A","grey","grey",0.0574641941883454,0.00267607350644874,0.0424751648686103,0.021287571832784,0.0318494747496705,-0.0135378184849062
"SLC35E2A","grey","grey",0.154036765082979,-0.0916631519041724,0.107574525978973,-0.0422696163550247,0.0325926804521387,0.000630218282227033
"NADK","grey","grey",0.0410432486102702,0.00577051140380447,0.0319108073667119,0.0390790118418951,0.0140944754560406,0.0426744568800175
"GNB1","turquoise","turquoise",-0.0788362176613176,0.199621300389705,0.0385557536857029,0.163221753663429,0.00482126708407669,0.0767524171802361
"PRKCZ","grey","grey",0.000814469549058239,0.0825033942385642,0.025135404438729,0.086177324623806,0.0101977471153059,0.0505249853814292
"FAAP20","grey","grey",0.0139527631195702,0.0130896778448692,0.0346210883527072,0.0223478612885012,0.0603986124758611,0.0348816518520153
"SKI","grey","grey",0.239853179443301,-0.166990311598222,0.147139312252402,-0.0512668209481603,0.0786276067071998,0.0553831883366291
"MORN1","grey","grey",0.0745949493502654,-0.0330877309782093,0.0493062824628888,-0.00810326920391657,0.0014812043985346,0.00368159339561163
"RER1","turquoise","turquoise",-0.112996794214866,0.190478896997879,0.0144360925726598,0.12630964739793,-0.00789561750897519,0.0638996372264896
"PEX10","grey","grey",-0.0412157392000703,0.0569439166395394,-0.000825457220332688,0.0542459483113919,0.00992747826281954,0.0155074713351671
"PLCH2","grey","grey",0.0436813015528907,-0.0349649382209402,-0.00346438333570918,-0.0395217461614632,0.136166250729772,0.0166618218596667
"PRDM16","grey","grey",0.0393803375481209,-0.0358139366460757,0.00889473049003262,-0.0356187484201529,0.03041796713579,-0.0355899354051602
"TPRG1L","turquoise","turquoise",-0.224368507989288,0.288405259676396,-0.0311265922021439,0.206232474120408,-0.0554536517768742,0.0639023999847395
"WRAP73","grey","grey",0.021764944754587,0.0204756677136159,0.0276426483170824,0.00917664002012191,0.0603558218474342,-0.0152877152433878
"LRRC47","turquoise","turquoise",-0.124704720425543,0.198188432891742,-0.0194836146357996,0.127480798413221,-0.0165177574780796,0.0232532812731643
"CEP104","grey","grey",0.101299719276799,-0.0468430904479169,0.0487811613660967,-0.00559346470619363,0.052346849024381,0.045529877496659
"DFFB","grey","grey",0.20401892352355,-0.141490755852558,0.0939750959187687,-0.0691631655298483,0.0677648460499566,0.0142773296781803
"AJAP1","grey","grey",0.237117443450528,-0.0958476623282579,0.122692841062135,0.0274508765878028,0.00857775037752366,0.00222234629085826
"NPHP4","grey","grey",0.21661993910213,-0.136537211758471,0.0989422225431336,-0.0744587309507569,0.0364911794131476,-0.0163885199588846
"KCNAB2","turquoise","turquoise",-0.093443799252489,0.229289556482443,0.000130973641842806,0.162637664833862,-0.0583268309053573,0.0180080968837308
"CHD5","turquoise","turquoise",0.0567677588442698,0.0802318295518077,0.0487879926544959,0.0968872951304422,-0.0305386472571015,-0.00658239196281021
"RPL22","grey","grey",0.0673646883796177,0.0152899075387901,0.0653303330241708,0.0261967691983488,0.0103209263961558,0.0177823982468312
"ICMT","yellow","yellow",-0.12362853731211,0.180650661691979,0.00996754213597131,0.220920997545922,-0.0244148035767415,0.0292970262126638
"ACOT7","turquoise","turquoise",-0.305870645289398,0.455733907435328,-0.074457746703339,0.237596493032527,-0.1025627119685,0.041346593905741
"NOL9","grey","grey",0.0644875060057698,0.0276494098767633,0.0322973565998321,0.0321706898463024,0.0305868741653152,0.0467377178000396
"ZBTB48","grey","grey",0.097521267566161,-0.0336580004265535,0.0773815874431199,-0.0167406594089213,0.0297002483491548,0.0156574045543833
"KLHL21","turquoise","turquoise",-0.0559872703516471,0.127935779877143,0.00957296943309502,0.0841402124093612,0.0217683899354147,0.0209960372955011
"PHF13","grey","grey",-0.0173716539097813,0.0223299878618946,0.0239017849079532,0.0378343513996653,-0.0195766433398811,-0.00834978264956515
"THAP3","turquoise","turquoise",-0.0462534791863133,0.107777419251642,0.00193765320613148,0.0474840529037828,0.00688045624143319,0.0246479062753866
"DNAJC11","grey","grey",0.118377137959135,-0.0257292998556762,0.0832589191286409,0.0287972274781145,0.006988888924966,0.0129679700877285
"CAMTA1","grey","grey",0.290065375823547,-0.109862782971521,0.113696469532134,-0.0262995274164775,0.0997375500876927,0.0350188192304455
"VAMP3","grey","grey",0.0579545005570903,-0.0473616953243424,0.0342030824841296,-0.0390543970385949,0.0766144367462282,-0.0201044090047775
"PER3","grey","grey",0.129821187450081,-0.0747162686114302,0.0501447454819051,-0.0443491614757088,0.131122083215749,0.00832017478704432
"PARK7","turquoise","turquoise",-0.196286599059581,0.296202969851698,-0.0114030896429611,0.0682448820573058,0.00937849831074334,0.0475197797924901
"ERRFI1","grey","grey",0.00912071655513959,0.0555199089603667,0.0238719624294511,0.0499062974768861,0.0319886276757336,0.030452276254067
"SLC45A1","turquoise","turquoise",-0.141594806449976,0.263284608157521,-0.00225003077757292,0.164364683245637,-0.0649171684503045,0.00976927526591381
"RERE","blue","blue",0.409654889267528,-0.245039857375954,0.216186973500547,-0.0789233516845735,0.179894270353529,0.0483312973109342
"ENO1","turquoise","turquoise",-0.406932850217692,0.500811140471668,-0.0998007142102371,0.212125127279059,-0.106909610647084,0.0341534160596796
"SLC2A5","grey","grey",0.0129613059208438,-0.0297824120295331,0.126456072283661,-0.0282938264818533,0.048603238402806,-0.0117238663055393
"MIR34AHG","grey","grey",0.210670012164989,-0.157418551663555,0.112257166416272,-0.0805648803836107,0.0097446452114496,-0.0223534922314036
"H6PD","grey","grey",0.169589602513779,-0.105749565900179,0.119273594244281,-0.0636071022555078,0.108753334026098,0.0345378320676693
"SPSB1","grey","grey",0.0621441148356745,-0.0526512058916111,0.00550251569753194,-0.0313441191584853,0.245141949377555,0.0406539898757633
"SLC25A33","grey","grey",0.0451131259903047,0.0436607930177086,0.051018076311811,0.0459096476919911,0.039878628614396,0.023209679166095
"TMEM201","yellow","yellow",-0.0381397449242095,0.0878205516495484,0.0180996715865665,0.0882262696859767,-5.04888458701662e-05,-0.000976558990749591
"PIK3CD","grey","grey",0.130000593585106,-0.0481186772140236,0.15045602754687,-0.0201374788972806,0.0256044233227733,-0.00813636350343118
"CLSTN1","turquoise","turquoise",-0.279795656077778,0.398663943588416,-0.0694488931483607,0.260785865852077,-0.0926621032579484,-0.0273979892727881
"CTNNBIP1","grey","grey",0.106390760670133,-0.0421828266574776,0.0582423300279905,-0.031331642404151,0.0438826193646166,0.0353847414893234
"LZIC","grey","grey",-0.000388229506068387,0.0426817466975061,0.033610773924929,0.0360598477687149,0.0620684894856566,0.0376288856761686
"NMNAT1","grey","grey",0.147195611523898,-0.0909529110629843,0.0769790418082943,-0.0264529685545249,0.0230397503799208,0.00696536988674359
"UBE4B","grey","grey",0.245330579784463,-0.0842705423200359,0.111456113955475,-0.00167965501466276,0.176885120995201,0.0318442088238895
"KIF1B","grey","grey",0.0842768986923927,0.0674385283038176,0.0577900442565596,0.073521448561597,0.115539927353481,0.0590318038775112
"PGD","turquoise","turquoise",-0.0561976138962454,0.167415615741866,0.0490812644508589,0.147888267629987,-0.0166614972983841,0.0357901179751922
"DFFA","turquoise","turquoise",-0.0484699313532513,0.120420328677076,0.0093224603631309,0.056264043261099,-0.00552607330021184,0.0520516675403647
"PEX14","grey","grey",0.141908492920346,-0.0598308980137377,0.0716555580011857,0.0234169602679819,0.0774059368725794,0.0539615990084305
"SRM","turquoise","turquoise",-0.103027845737463,0.183293668248207,0.0183391393474477,0.139435968907855,-0.0203916989939707,0.0754008048711457
"EXOSC10","grey","grey",0.134563282836681,-0.0829778755716403,0.0500279731749114,-0.0627093233037673,0.0584386985467037,-0.00630838614924261
"MTOR","grey","grey",0.0674360644897515,0.0662898782672777,0.0704227509674801,0.0773576865343657,0.0346536697485883,0.0451206437415435
"UBIAD1","grey","grey",0.0340583403309843,-0.00969921520170191,0.0244934439230465,-0.0158547109860497,0.059326682079024,0.0420449669554591
"DISP3","grey","grey",0.0346038998853784,-0.0336697185300093,-0.0101260552943581,-0.0135280919136728,0.0373784587969049,0.00617209115376153
"FBXO2","turquoise","turquoise",-0.397997763319094,0.493264794464452,-0.0776826672120168,0.239847510835473,-0.0998001967569852,0.0921674995924458
"FBXO44","turquoise","turquoise",-0.134254130420615,0.244218110277948,-0.00692178378753177,0.186978057165565,-0.0321783271235192,0.0320065604030565
"AGTRAP","grey","grey",-0.00805666426591577,0.0265727327721575,0.0459989168060346,-0.00359424625864094,0.0227872898273167,0.0105512477622919
"MTHFR","grey","grey",0.0970630125922429,-0.0202252753905501,0.0725473420637416,0.0260256929820207,-0.0118410643463765,0.0295035188441344
"CLCN6","grey","grey",0.11206430198988,-0.0461885703666991,0.0632498681725752,-0.0299049376665895,0.0317443191429524,0.0254643046471758
"KIAA2013","grey","grey",-0.0347126470696792,0.0886112678041091,0.0259558506138728,0.0575278624699527,0.0174098438292316,0.028897017997015
"PLOD1","grey","grey",-0.0246352579363005,0.0677573771742753,0.00882122635602551,0.0473568075609539,-0.00141029222966466,-0.0170255434740093
"MFN2","turquoise","turquoise",-0.125629740559227,0.233813008375393,-0.0046766977484373,0.143032014282484,-0.0363643061854714,0.0238287902154717
"TNFRSF1B","grey","grey",0.0165810734855191,-0.0282900449280043,0.17822090520425,-0.0131959660017394,0.0390849314285046,0.0165032092417529
"VPS13D","blue","blue",0.240787744837309,-0.143511497229781,0.115563746600892,-0.0555486894961135,0.0979317327439939,0.000750394815756832
"DHRS3","brown","brown",0.021464012157641,-0.0394697860731543,0.0894998437543966,-0.0242758941451288,0.0302412590232229,0.0526086476974147
"PDPN","grey","grey",0.0356089938010293,-0.0285508116397239,0.0520970536542693,-0.0338552989711661,0.0732542956223389,-0.00247238828571665
"PRDM2","grey","grey",0.147280526781261,-0.047409118180565,0.080927434852755,0.00729567211548312,0.0843948232862876,0.00305258706478368
"KAZN","blue","blue",0.674770308934568,-0.494695423960872,0.241008897661181,-0.237909707987155,0.140392842839075,0.0107025446924919
"TMEM51","grey","grey",0.079624320216415,-0.0728492290385718,0.0689636154861773,-0.0346024195920801,0.0567329203059713,0.00226377786261156
"EFHD2","grey","grey",-0.0750116464282704,0.125213880997882,0.0359231049696849,0.0903398936575391,-0.0103373367491394,0.0536799835731596
"CASP9","grey","grey",0.0637744760482652,-0.0327433480148453,0.0366868934385363,-0.0141260376508504,0.0295283983560697,-0.0220171759054322
"DNAJC16","grey","grey",0.0364080968083144,0.0437911939623833,0.057572091078102,0.0790522732806312,-0.00282162935239761,0.00474543277858569
"DDI2","grey","grey",0.118505591452489,-0.0325343941642815,0.0971449098785983,-0.000894738503934171,0.0663380831349733,0.0160980650023967
"PLEKHM2","grey","grey",0.0602632101705097,0.00732233334130005,0.0394676371906358,0.0391845147287592,0.0265693802102705,0.0331011572352962
"AL450998.2","grey","grey",0.0917339726974839,-0.0618126911139478,0.0373889183469776,-0.0513034020909158,0.0796126874312795,0.000824990195612981
"SPEN","grey","grey",0.0660951131643437,-0.012678545585782,0.100469567252366,0.0138506908840332,0.0869113630296941,0.0047789682108419
"ZBTB17","grey","grey",0.0451288886675295,0.00236182041543488,0.0431887684424836,0.00620844566480134,0.0544229726120161,0.00349928576991232
"FAM131C","grey","grey",-0.0185384239829965,0.0266707766996563,-0.016543777040043,0.0210423789889024,0.00576424265460152,0.00585862796393725
"FBXO42","grey","grey",0.331108004548479,-0.174268411035647,0.180709828721811,-0.0383389086562783,0.0689394318043982,0.00281720847486483
"SZRD1","grey","grey",0.0596967366801614,0.000783659633185157,0.0555675291555262,0.0263348292683438,0.0757661958297849,0.0220016344660483
"NECAP2","grey","grey",0.0881729952295486,-0.0356151694664951,0.0589658292908925,-0.0332410660594088,0.034678237264781,0.0154794419651316
"NBPF1","grey","grey",0.158706351345993,-0.103899705225907,0.0727088369453694,-0.0943439941231029,0.11988074094382,0.00147551716415922
"CROCC","grey","grey",0.26241806907657,-0.155446751263503,0.137612201253473,-0.0766733602214797,0.0743650248241707,0.034317944212381
"ATP13A2","turquoise","turquoise",-0.153416526436404,0.277155837001699,0.0176036348782343,0.216223137058572,-0.0659574861940368,0.0291869846609927
"SDHB","turquoise","turquoise",-0.0219675099105185,0.11937335935666,0.0551960399468957,0.108168478317147,-0.0156156405274339,0.0189347081970474
"PADI2","grey","grey",0.03097448508758,-0.0447324145457613,0.0617986774436528,-0.0612711213671198,0.222356743779007,0.0117153291156718
"RCC2","grey","grey",0.0247563394556061,0.0333044759629789,0.0649000795707293,0.0361080287589669,0.0697189936319468,0.0278440369651637
"ARHGEF10L","grey","grey",0.200779639839683,-0.118531752743284,0.100500234405153,-0.0505173843014541,0.0802371805757502,0.00201653301675633
"IGSF21","grey","grey",0.100661215911768,-0.0608895384545563,0.168148567399408,-0.043490849170766,0.0621984018815679,0.0018953615831923
"IFFO2","blue","blue",0.21742599052561,-0.147992735422758,0.0816751151144495,-0.0441187576184059,0.0236306087810685,-0.0110074856480661
"UBR4","grey","grey",0.110831235116195,0.0109537315614099,0.0987857884481668,0.037165888720873,0.0482309954487697,0.0190120928653875
"AL035413.1","grey","grey",-0.000195446655644287,0.0380554857331427,0.0319305161363836,0.0100622696858861,0.0762449356332172,0.0246986967245351
"EMC1","turquoise","turquoise",-0.0903129798423856,0.145326482471085,0.00563621021056575,0.116347419615084,-0.0109521281814298,0.0121620201869887
"MRTO4","turquoise","turquoise",-0.0655758685653928,0.138402052956871,0.00819106663079096,0.0720786439801473,-0.0335420306066292,0.0675335204716114
"AKR7A2","turquoise","turquoise",-0.0924827145930914,0.154103734568101,-0.000486572842344463,0.074999826670192,-0.00707855233969319,0.0135490022151116
"CAPZB","turquoise","turquoise",-0.0750040238736656,0.231860542124099,0.037698991483028,0.186235489181178,0.00221692756106052,0.0460769724641756
"TMCO4","grey","grey",0.164085867430428,-0.124347625535631,0.0926429967898808,-0.0709062055344754,0.00292481964084425,0.00687298811086582
"OTUD3","grey","grey",0.0448519943884689,0.0443835711108838,0.082810741954438,0.07667823136412,0.0155939381271242,0.0171702568463408
"LINC01141","grey","grey",0.0720273968391941,-0.0472773031074008,0.205564354335086,-0.0114045959974653,0.0515616123635997,0.0191316342678519
"CAMK2N1","grey","grey",-0.176413831457244,0.259277699827087,-0.0350695543541105,0.125170817970358,0.0373069966743005,0.0489915978206535
"MUL1","grey","grey",-0.0560494336966079,0.129535918032672,0.0156046805065484,0.105292735264831,-0.00613216844957285,0.0338521398710845
"PINK1","turquoise","turquoise",-0.376611892040331,0.463239837086518,-0.0821828060713505,0.184300807445293,-0.0946351388465855,0.0513327284502196
"DDOST","grey","grey",-0.0490832253711939,0.0819351190480269,0.0503495696539515,0.0481236232043489,-0.018038497704828,0.00638891986941034
"HP1BP3","grey","grey",0.0750566034143548,0.0686253633123105,0.0869841912056257,0.0663591800620979,0.112866873917385,0.0627942116614362
"EIF4G3","grey","grey",0.0681893858049277,0.106400844694364,0.0805731681749051,0.160817675386113,0.04994122860562,-0.0010376233350216
"ECE1","grey","grey",0.12982501760694,-0.0989557708968852,0.0432101147651788,-0.0321155358292168,0.0899994129824888,0.0264129556526647
"NBPF3","grey","grey",0.18641255532731,-0.127663014270043,0.104047282579714,-0.0674239786424443,0.0294320712421539,-0.00337574152805347
"RAP1GAP","turquoise","turquoise",-0.0912872031013726,0.199542704493748,0.00241911427951181,0.19236138740268,-0.0464020238729359,-0.00919379091039855
"USP48","grey","grey",0.0897672913747786,0.028132521241951,0.0746559878761136,0.0164929113641803,0.0494785174729036,0.0129438876946572
"CDC42","turquoise","turquoise",-0.180581055330355,0.295771666363232,0.00274843412613148,0.176313390302273,-0.034947177873142,0.0145331758431283
"ZBTB40","grey","grey",0.0731938936175528,-0.0242312066509992,0.0567150644446269,0.0259681243129797,0.0163650464156358,-0.0101412958509294
"C1QA","brown","brown",-0.00637466536231928,-0.0176145688660261,0.0922880659011962,-0.0288777839563426,0.0237751319019206,-0.00897307560200839
"C1QC","brown","brown",-0.031551781886452,-0.001329951660914,0.128735577752931,-0.0153552223075398,0.00184471941605859,0.00340906538384745
"C1QB","brown","brown",-0.0407748318956123,0.023507341178321,0.121048659660111,0.00411602121470116,0.0401731692667794,0.0212823381878272
"EPHB2","grey","grey",0.283826216679785,-0.148132754932829,0.149636345043738,-0.0193934594549511,0.126537140061821,0.046002376022065
"KDM1A","grey","grey",0.0140327710449644,0.0980466650335868,0.0780514513078479,0.0653785549889694,0.014808129050695,0.0190090467441558
"AL031428.1","grey","grey",0.123130086597008,-0.0363522620319774,0.0751088866930215,-0.00878094173508733,0.00942371663084771,0.0149334417937718
"LUZP1","grey","grey",0.223893340378242,-0.0957051097727623,0.150336796513423,-0.0415835993062517,0.00254782516936314,0.0197468593643761
"LINC01355","grey","grey",0.102129841338017,-0.0870455092638447,0.0641289471857088,-0.0693992962040118,0.0539997248598118,0.0202648732070307
"HNRNPR","turquoise","turquoise",-0.0800625378974117,0.151557193208157,0.00714038246501613,0.0946398616703322,0.0459855268649577,0.0235493562004032
"ZNF436-AS1","grey","grey",0.0678572315015409,-0.0168906335676701,0.0196671937609943,-0.029192692549547,0.0204831282811231,0.00855721877412544
"TCEA3","grey","grey",0.0822026867956879,-0.0609821850424637,0.0305543245107515,0.014737633264921,0.00814567187114402,-0.0271680257691341
"ASAP3","grey","grey",0.0665410915371595,-0.0521825824258806,0.0383223073921804,-0.0351647478055189,0.00863076935852492,-0.0416677801005868
"ID3","grey","grey",0.0104411892395336,-0.0282634976285906,0.0291592492576608,-0.0105490467529982,0.0404551157671654,0.022077194887269
"RPL11","turquoise","turquoise",-0.103139826165708,0.138262107227059,0.0323113503013984,0.00663150693939631,0.0659105088724633,0.0257982160865794
"ELOA","grey","grey",0.0266309981950241,0.0161606975446314,0.0513162046105083,0.0218910211914969,-0.00110066741969521,0.00349611245183377
"ELOA-AS1","grey","grey",0.242992585211335,-0.15620030723326,0.088108967250479,-0.0541752245771622,0.0803981673133618,-0.0216880091398675
"PITHD1","turquoise","turquoise",-0.326717756994423,0.429778022993456,-0.0442564725586373,0.259030870848235,-0.0835615585210073,0.0740158650889087
"HMGCL","grey","grey",0.0110892148540971,0.0495560114998955,0.0491712871884568,0.035567270476655,0.0345986495383641,0.0197937037236556
"FUCA1","grey","grey",-0.0383291051347673,0.0809038057805812,0.047726570418275,0.0373517389428138,-0.0157244618540172,0.035507454927851
"PNRC2","grey","grey",-0.071964649625171,0.103677800438329,0.0155115575543454,0.0505522976754375,0.00757649416666857,0.017184508652651
"SRSF10","grey","grey",-0.0223246979578535,0.0910875881314654,0.0481309296480175,0.0801002348839629,0.0314361086345872,0.0532072093918527
"STPG1","grey","grey",0.0612927213133127,0.0109784219812328,0.045460670614619,0.0461300805350126,0.027557433383803,0.017526549290847
"NIPAL3","turquoise","turquoise",-0.084903303240306,0.18460156096838,0.000759108680165763,0.14927837987204,0.0224036007660764,0.0445150763879137
"RCAN3","grey","grey",-0.0098608009246546,0.0624346771394123,0.02002301502523,0.0516904860158224,0.0103295596696805,0.0168521515303213
"SRRM1","grey","grey",0.0709159698381472,-0.00195623646238545,0.0583657621738168,0.00177418739346115,0.112842573829807,0.0294016909731156
"CLIC4","brown","brown",0.0590188291076991,-0.0648266247499419,0.0127343854523346,-0.0546098624715181,0.229189135239649,0.0307510960148945
"SYF2","grey","grey",-0.0489115200231666,0.0896963995437991,0.0200746119795855,0.0488262938390189,0.0118889877060213,0.0243494921608971
"RSRP1","brown","brown",0.338389781273938,-0.217117634236241,0.135108763453163,-0.103231030114999,0.163656595743836,-0.00649563882467846
"TMEM50A","grey","grey",-0.0207422390454484,0.0756786609877513,0.0259721200679645,0.0549045534186209,0.0490853566372372,-0.000238222021326171
"MACO1","grey","grey",0.195451632826748,-0.0622363936583882,0.160400780904482,-0.0165227698229982,0.0489984143796895,0.035883932876466
"LDLRAP1","grey","grey",0.0412065735051314,-0.0237107634967067,0.0257979036005323,-0.0177772935872443,0.198219610277909,0.0354832096933634
"MAN1C1","grey","grey",0.198700032033237,-0.0587560919218137,0.107958632681229,0.0505311674280061,0.0282538317713502,0.0289831786853223
"MTFR1L","turquoise","turquoise",-0.0781844467764866,0.153890441537469,0.0224546359502739,0.0966373404512249,-0.00765941509806764,0.0540521133953567
"STMN1","turquoise","turquoise",-0.402963838911472,0.481567653398035,-0.0882461110188614,0.225300826287795,-0.0406849009854373,0.0566178526756654
"PAFAH2","grey","grey",0.0172240077423199,0.0340285202786264,0.015993215808409,0.0293165493402994,0.0475151921922304,0.0139239543638231
"PDIK1L","grey","grey",0.0659165339732159,-0.0146999873819531,0.0650250900483343,0.0270254632884781,0.0359779457579361,-0.0091386042328369
"CEP85","brown","brown",0.134609308747163,-0.0945352892122207,0.0809810579662645,-0.0563594114998629,0.110059373697422,0.0170204588357665
"SH3BGRL3","turquoise","turquoise",-0.258523222510832,0.330384806921202,-0.030515942728712,0.201638841278748,-0.0581741950231119,0.0316747510169386
"DHDDS","grey","grey",0.0861947432222628,0.0496878740878937,0.0767633779485443,0.0613232289006755,0.017127020812288,0.0335820655344243
"HMGN2","grey","grey",7.22177864759274e-05,0.0307399974229381,0.0498176402477143,0.0147486719102921,0.0188495843898249,0.0257736217513465
"RPS6KA1","grey","grey",0.0105482075225137,0.0184065891674763,0.064383703669768,0.0143702911277601,0.0427763753971856,-0.00582586707127801
"ARID1A","grey","grey",0.141156126672331,-0.064723169938637,0.118130192738473,-0.0121752240130267,0.116419684067597,0.0361600227331574
"ZDHHC18","grey","grey",0.0443372120856325,0.0347242021889076,0.0497192009691138,0.0702079136914422,-0.015371003815748,0.0103735035193324
"GPN2","grey","grey",-0.00998852177260338,0.0563812954033845,0.0506753496019629,0.0341337552278337,0.0138644301591643,0.0385782131508765
"NUDC","turquoise","turquoise",-0.108302087542291,0.200454429550979,0.0009895821520546,0.0629906632212175,-0.0143869050570627,0.0577343724418598
"SLC9A1","grey","grey",0.0452882592762021,0.0144605389379157,0.0438490507879175,0.0846880628522853,0.0145790275906747,-0.00654942247194002
"WDTC1","grey","grey",0.0890475498805626,-0.0262156632713533,0.0655736685916964,-0.00227513855614064,0.0928774669914713,0.0300472676546927
"TMEM222","turquoise","turquoise",-0.106169839040006,0.178779219939388,-0.0215534746160595,0.133872699649056,-0.0342346423023119,-0.000439840653573779
"WASF2","grey","grey",0.196717894372439,-0.144247159489371,0.109290020345445,-0.0928847480022914,0.222637894522342,0.0243675070578561
"AHDC1","grey","grey",0.1341853168492,-0.0700198814998911,0.088904910539646,0.0187004742468042,0.0382211985399047,0.0163524169312019
"IFI6","turquoise","turquoise",-0.100906059843647,0.144070198390943,-0.00936143920833941,0.0478165269750307,-0.0216699458722477,0.0126761660443851
"FAM76A","grey","grey",0.0870349886829281,-0.0213640509044131,0.0613791408355294,-0.00738787134567924,0.0186681612705221,0.0134800864374609
"STX12","turquoise","turquoise",-0.0438872809951092,0.166487579019668,0.0555131657121549,0.117879262929729,-0.00560797753864506,0.0272968376289155
"PPP1R8","grey","grey",0.0357643456812066,0.0337442819434831,0.0380906660995328,0.0484994104273621,0.0264115928674682,0.0539510231456583
"THEMIS2","grey","grey",0.0170672680084609,-0.033764405854798,0.115071467439613,-0.0206941565041798,0.0931451442986712,0.0172028640791338
"RPA2","grey","grey",-0.0600731154742667,0.116610323642563,0.0110469035522459,0.0644427963027295,-0.0124062370379623,0.00693789098941803
"EYA3","grey","grey",0.233046440227635,-0.122715375923338,0.129145717269698,-0.0346627724556457,0.0797653807725063,0.0161179580505599
"PTAFR","grey","grey",-0.000817658358563199,-0.00217243368321409,0.132739215439654,-0.0114666374112455,0.0308935313737213,-0.00436808255621261
"DNAJC8","turquoise","turquoise",-0.138017830247233,0.225752742211646,-0.00227775846430091,0.104131891132588,-0.027342215811659,0.017092347818515
"ATP5IF1","turquoise","turquoise",-0.272857289274586,0.373742833464942,-0.0178324339884599,0.148522442892565,-0.0405782971655098,0.0640933795857152
"SESN2","grey","grey",-0.0326997746095089,0.0798880977990361,0.0130593710530266,0.0869483240216924,-0.0185350355303223,0.0178044324090501
"PHACTR4","blue","blue",0.353825028417941,-0.246695648529572,0.183143950125837,-0.114786081951415,0.214100011393125,0.0268381188018394
"RCC1","grey","grey",0.168916316251351,-0.0990975287183383,0.0897396733551715,-0.0349211069895847,0.0835258878051337,-0.015932405631456
"TRNAU1AP","grey","grey",0.290239159647122,-0.17296697406498,0.122474051172708,-0.0525036516587088,0.0761665938314753,-0.00479510896534927
"SNHG12","grey","grey",0.156121297395214,-0.087448171609577,0.0993552293648747,-0.0614515498001893,0.0880382810629193,0.0273768397865963
"TAF12","grey","grey",0.0463431953918033,0.0162378348561298,0.039866614284875,0.0115815998426692,0.0254707293965341,0.0613356738263385
"GMEB1","grey","grey",0.105194997533965,-0.0660172188660816,0.0425209164490105,-0.00356454517675006,0.0537185172973884,0.00620882552573603
"YTHDF2","turquoise","turquoise",-0.0364214311491526,0.144847122192516,0.0733513607542246,0.10189354332866,0.011050339608143,0.0248446883495185
"EPB41","blue","blue",0.396455306331894,-0.234677028729148,0.208554544864506,-0.0723162346987048,0.0581928457768573,0.0230471814970575
"SRSF4","grey","grey",0.158166489951947,-0.0333519327848689,0.115550735709441,0.0172226634393607,0.0474460804538072,0.0205927074179643
"MECR","grey","grey",0.0528349573394053,0.0556980641412779,0.0523377082861442,0.0452624395426676,-0.00544522448310255,0.00342104656543754
"PTPRU","grey","grey",-0.0373426022478473,0.119771451288168,0.00200599781648176,0.160527633218194,-0.0140453513541419,0.00995464805149035
"LAPTM5","brown","brown",-0.0233738255528317,-0.0146125192741973,0.164389674918311,-0.0272025671393988,0.0137298093312444,-0.0152375076295636
"SDC3","grey","grey",-0.0846521894035043,0.138501512098123,0.00789590604397657,0.155274168579518,-0.0264486849291135,-0.00868727766467848
"PUM1","turquoise","turquoise",-0.0245431070246455,0.139362871911269,0.0518188041147315,0.152463448488869,0.0455554008337918,0.0306009169501959
"NKAIN1","grey","grey",0.164755165913372,-0.107245837221672,0.0672973337790603,-0.0412366202748012,0.115018021356278,0.0427579153171887
"SNRNP40","grey","grey",0.0895034758851722,-0.0260650122636528,0.0890236130914819,-0.0383818135573584,0.0684528424416522,0.0526153939948887
"ZCCHC17","turquoise","turquoise",-0.0554051669225264,0.166567026848518,0.0407268855852334,0.0959004978762353,-0.0273897567445157,0.0574086249237727
"PEF1","turquoise","turquoise",-0.151747776124984,0.239323388867727,-0.0200290284656862,0.157131270087631,-0.0260357912529266,0.065155844294195
"COL16A1","grey","grey",0.0534817907895014,-0.0353354377916027,0.0295233804001257,-0.0410179508472219,0.17788062730352,0.0251233551878518
"ADGRB2","grey","grey",-0.0260651386443993,0.0875388539924808,0.0176813655455938,0.0922156941336364,-0.00550525078294458,0.00268046118957481
"PTP4A2","blue","blue",0.153011097085834,-0.10883339181595,0.0751908658892172,-0.0649007495163126,0.16368828318687,0.0163929173391317
"KHDRBS1","turquoise","turquoise",-0.0520517944476045,0.164982587117379,0.0515478906950346,0.112098386291403,-0.0126673838968951,-0.010365547442766
"TMEM39B","grey","grey",0.124163215118928,-0.0818478040108289,0.0358559241164456,-0.00886132200913893,0.0406820677194418,-0.0136961514251109
