"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_yellow","kME_brown"
"SNAPC5","grey","grey",-0.0122447037306109,0.147720340626239,-0.0658303495795245,0.141878868659616,0.0641299780205398
"RPL4","grey","grey",-0.0114257688330177,0.181382087270548,-0.0989263951191893,0.155427456829039,0.0634176352849054
"AC087482.1","grey","grey",0.00800542371564385,-0.0305291191103303,0.118645173131023,-0.00278111277083343,-0.0118493926754092
"SMAD3","turquoise","turquoise",0.0824996307449696,-0.0640317487884967,0.000891723919824568,-0.0126619989401594,-0.00956003013184631
"AAGAB","grey","grey",0.00591931237675655,0.118197599525671,-0.0336621982320423,0.0731680261455967,0.047047041240926
"IQCH","turquoise","turquoise",0.062610748823267,-0.0944054079826863,0.00968784355478486,-0.0178567693145985,-0.0028982529362699
"IQCH-AS1","turquoise","turquoise",0.0404193510825512,-0.0964602552485934,0.0396353276035274,-0.0602885503848454,-0.0391392572955398
"MAP2K5","turquoise","turquoise",0.170482669958515,-0.190262251673462,0.0531959843742096,-0.101408303149003,-0.0297818033073709
"PIAS1","turquoise","turquoise",0.053824151548984,0.0218037633966578,0.00981062154392423,0.0116290408131817,0.0252734394968679
"FEM1B","grey","grey",-0.0202794100988669,0.195213472001459,-0.0698764573300562,0.0975717617222678,0.173228839097284
"CORO2B","grey","grey",0.100075117919756,0.00285787693607775,-0.0239916440200069,-0.00385916046508641,0.00764658802199267
"ANP32A","turquoise","turquoise",0.0814592127979991,-0.0188170230697375,-0.019166337718172,0.0243495258061165,0.00385370298535548
"SPESP1","turquoise","turquoise",0.0958735469146328,-0.0986303303346025,0.0489021755144876,-0.0597473531715869,-0.0152606975666918
"GLCE","grey","grey",0.108196078553312,-0.0449667767167401,-0.0435657959135917,-0.0133990152764103,-0.0209328392711014
"RPLP1","blue","blue",-0.069790192926612,0.216623006181656,-0.117867512610292,0.282124602893343,0.0897702436508064
"DRAIC","turquoise","turquoise",0.085062116945351,-0.172715171893001,0.0934611295797703,-0.113161213032815,-0.0306372650337621
"TLE3","grey","grey",-0.00264281721837688,0.0573075271581532,0.0108184881349164,0.0224286928596932,0.047746688362058
"UACA","turquoise","turquoise",0.160763427007431,-0.231173167821992,0.0517076837806864,-0.146398627627225,-0.0609381366813626
"LARP6","grey","grey",0.0488941445678105,0.107381488598676,-0.120691328663164,0.108008727884826,0.0476123430242259
"LRRC49","turquoise","turquoise",0.0308736018519067,0.0247706783785966,0.0122288190405396,0.015971005304106,0.0035601909918451
"THSD4","turquoise","turquoise",0.0710148798802057,-0.122358089886553,0.0522248447707346,-0.058850762738756,-0.0285972060425163
"THSD4-AS1","blue","blue",-0.0366239612299622,0.177673352739221,-0.0647193805048978,0.1551403864906,0.0705812966834213
"MYO9A","turquoise","turquoise",0.109842638345637,-0.096636665568805,0.0399036940476713,-0.0373543304761527,0.0502872433584121
"PKM","blue","blue",-0.170657470385931,0.595957452800604,-0.109447836183806,0.316521706932278,0.0482775929508684
"PARP6","grey","grey",0.0309627141679989,0.0376320694912046,-0.00105370063331504,0.0553031994105401,0.0736676402296111
"AC009690.2","turquoise","turquoise",0.0599838448529289,-0.0797766015275788,0.0426869960767106,-0.0427472611296373,-0.0291726473808219
"AC009690.1","turquoise","turquoise",0.120398265800848,-0.265502380837482,0.12551597751388,-0.169514292792121,-0.0759208405584831
"TMEM202-AS1","turquoise","turquoise",0.0930823957623868,-0.0701985083759258,-0.00445085786875746,-0.0393506376737843,-0.0211180335268669
"ARIH1","grey","grey",0.0659151543070972,0.00714419070154874,0.0175149717227498,0.0128741140506393,0.0902340869552577
"BBS4","blue","blue",-0.0264274804194273,0.201393746425364,-0.0344108693297078,0.112378848238259,0.0392535535983247
"ADPGK","grey","grey",0.00184170845417052,0.0882577827851792,0.0096753953895886,0.0492248042041537,0.0132474582417436
"NEO1","turquoise","turquoise",0.212996365979575,-0.0824887162121547,-0.03525704597178,-0.050678210120723,-0.0357285000801727
"NPTN","blue","blue",-0.120700387346259,0.423975779147848,-0.039826099608314,0.171916398872755,0.0415401644719698
"CD276","turquoise","turquoise",0.0551980741756919,-0.116368920895151,0.0574438485680359,-0.0628338088872453,-0.0478038678910312
"C15orf59","grey","grey",-0.0396888909103469,0.15831254840007,-0.0399978414348608,0.11727528889841,0.163893567927289
"STOML1","blue","blue",-0.0630728666810085,0.201254479099286,-0.027412732003589,0.137470098627083,0.051283478058667
"PML","grey","grey",0.00532947648144255,0.0299530308905846,-0.0157058480410019,0.0147076582123908,0.00433461184121441
"SEMA7A","grey","grey",0.0262118794539253,0.0390107939659381,-0.0552316671576649,0.017215401847146,-0.00174595915377082
"ARID3B","turquoise","turquoise",0.0860788918806433,-0.163642150714758,0.0736749883498031,-0.101637692211534,-0.0596976614080163
"CLK3","grey","grey",-0.00564152262503748,0.0390249487654128,-0.00227251376325935,0.0220676977596141,0.0160165019025499
"EDC3","grey","grey",0.0732695881631533,-0.0394718834053486,-0.00719627277651434,-0.0216972896633268,-0.0239259592122986
"CSK","grey","grey",-0.00604848881055938,0.104467495897607,-0.0103607618820451,0.0702632997748481,0.0531061282428443
"ULK3","grey","grey",0.00903225003985219,0.0278918199144632,0.00454555884169196,0.0133556882717137,0.0201423242971455
"SCAMP2","grey","grey",0.069705450380026,-0.0273742255236267,-0.0192810601569429,0.0136412283609474,-0.010761778305233
"MPI","blue","blue",-0.0558821469813899,0.284104191897448,-0.053089477932979,0.156052325112452,0.0341051257754861
"FAM219B","grey","grey",-0.0130815162947444,0.100579416736258,-0.0172785904824717,0.0915166360642309,0.104813204956546
"COX5A","blue","blue",-0.0393585647980279,0.243842658112228,-0.0961640464705844,0.27434439105518,0.0724881624902507
"SCAMP5","blue","blue",-0.0668325403026175,0.323489522159675,-0.047468265668896,0.159678126298111,0.118999752362951
"PPCDC","grey","grey",0.103230641387347,-0.0902554929079373,0.0202782936612861,-0.0538738250558855,-0.0293753532980644
"COMMD4","grey","grey",-0.00771149817441407,0.0880367959336144,-0.0308884119997136,0.0753445317118234,0.0228479891044942
"NEIL1","turquoise","turquoise",0.0526132699473287,-0.0752741878454805,0.0198071338329323,-0.0243026715996624,-0.0213467413982467
"MAN2C1","grey","grey",0.0581678793921124,-0.0265623891429177,0.0239947909808033,0.000787647135243449,-0.0161050688273251
"SIN3A","grey","grey",0.0294864922778066,0.0058648660080145,0.00619436428638083,-0.000928981051079942,0.0247847863138674
"PTPN9","turquoise","turquoise",0.0870503254169373,-0.147161588678437,0.0745490779890454,-0.0908543177110731,-0.0216387296714949
"SNUPN","grey","grey",-0.00472597124579195,0.120598949012016,-0.0240160353331151,0.11265710667481,0.0442069745870487
"IMP3","grey","grey",-0.0152667185793801,0.105383181047833,-0.0402670799397168,0.0944713319787306,0.0334079100233766
"CSPG4","grey","grey",0.0141284452964253,-0.011522844153685,0.0194428238784305,0.00665056475916824,-0.0203194584900241
"UBE2Q2","grey","grey",0.0103614005895208,0.0767427971419956,-0.0265409995508712,0.0731384016674012,0.0470430151706138
"FBXO22","turquoise","turquoise",0.0432116593129998,-0.0253758577711255,0.0369627630606752,0.00490158324395057,0.00175759244261409
"ETFA","grey","grey",0.0672210835069411,0.0268122432210615,-0.0150657846332489,0.0297211786862286,0.012809674389134
"SCAPER","turquoise","turquoise",0.15647921128793,-0.143215747303653,0.0654124937598338,-0.0882113321066767,-0.0350753133539105
"RCN2","blue","blue",-0.10780842417821,0.358879320761355,-0.0839673988439223,0.206373939084429,0.0987680161323765
"TSPAN3","blue","blue",-0.0653074310748036,0.34877901059434,-0.0642571188387722,0.15509098332129,0.0370245403862131
"PEAK1","turquoise","turquoise",0.224052469738496,-0.193161208430322,0.0196934409789736,-0.10513654528224,-0.0306987611514832
"HMG20A","grey","grey",0.0426832662112464,0.0215162985793788,-0.00228852006852601,0.0246026085236619,0.0342795873940891
"LINGO1","yellow","yellow",-0.00968094977418578,0.123636538214687,-0.0121791368537905,0.208072890899737,0.0831925620997158
"TBC1D2B","turquoise","turquoise",0.108204024058972,-0.0759977821043184,-0.00943574828942787,-0.033787105320246,-0.0195976028968457
"IDH3A","blue","blue",-0.0617476071111165,0.282385670743755,-0.0545773092624943,0.149213334232848,0.0637737509813174
"ACSBG1","grey","grey",0.0729753418209805,-0.0262988335141567,0.0560234281072494,0.0110302397075794,0.0177370197213252
"DNAJA4","blue","blue",-0.0510751263209261,0.272597575013559,-0.0665908095573019,0.184829871566892,0.171154856074286
"WDR61","grey","grey",0.0211572582568619,0.120460931498894,-0.027600812719705,0.0691316147462717,0.0121056248365996
"IREB2","grey","grey",0.0212822210698814,0.0324745540288762,0.00914137221148087,0.0117525722483718,0.0643470821190661
"PSMA4","blue","blue",-0.0757248033689785,0.289719764654424,-0.0750673420165018,0.157810562876916,0.0217283953000017
"MORF4L1","blue","blue",-0.0876126434372516,0.360038317116336,-0.133395479904651,0.26127543390082,0.194730871969893
"CTSH","grey","grey",0.0120142387029205,-0.0173530786208133,-0.014768363320601,0.00580301065925804,-0.0234029692593344
"RASGRF1","grey","grey",0.135204959707914,-0.0206881618214109,-0.0572254201075009,0.00733188546305104,0.0457231782926802
"TMED3","grey","grey",-0.0059158548268188,0.122570111673028,-0.0397725815878359,0.104060728817847,0.03844906032537
"ZFAND6","grey","grey",0.0445792097261199,0.0453934984584326,-0.0122737925055344,0.0603795402069022,0.0482182126342263
"CTXND1","grey","grey",0.0262496805846513,-0.0415643795540912,0.0675278686681502,-0.0130507196499295,-0.00415578174750759
"AC016705.2","turquoise","turquoise",0.0750214844023183,-0.065907045293861,0.0141644970482483,-0.0252188076572559,0.016052626450747
"ARNT2","grey","grey",0.0808045836369706,0.0270135892368019,0.0159378554278148,-0.00752086541445495,0.0321357269062728
"ABHD17C","grey","grey",0.0288986742840685,-0.0277763163273965,0.0357650471037834,-0.00878880531033049,0.00100573069489578
"CEMIP","grey","grey",0.070019987127845,-0.0361526292906744,0.0226970217075897,0.00400075394883521,0.00536055336286735
"AC027808.1","turquoise","turquoise",0.120024059032567,-0.0980986367395913,0.0317310807313796,-0.0517787588778279,-0.0355633006686447
"MESD","grey","grey",-0.014928452069963,0.109567715887222,-0.0572784374741559,0.072592124592528,0.0474226202808174
"EFL1","grey","grey",0.04185509639557,-0.0270219118954182,0.00589231186720959,-0.00767141757757656,-0.018094697413085
"SAXO2","turquoise","turquoise",0.0548563316910123,-0.10526353741702,0.0388763167422329,-0.0590703630026922,-0.0300258938128678
"CPEB1","turquoise","turquoise",0.185152703618935,-0.192384519756011,0.026158990483251,-0.11246287143571,-0.0693633091921658
"CPEB1-AS1","grey","grey",0.0617226009818232,0.00718889054382124,-0.0205107610991674,0.0101307678231506,-0.00935473675355242
"AP3B2","grey","grey",-0.00224062591818497,0.128359845022611,0.0404894764206419,0.0420478168988381,-0.0485248257871641
"WHAMM","grey","grey",0.0210053708685653,0.0128779949616448,-0.000453815952484624,0.0155290039622297,0.0202250838744067
"HOMER2","turquoise","turquoise",0.0640259911370645,-0.0758932670266301,0.0404961313157892,-0.0164649966712892,0.0099004146423028
"C15orf40","grey","grey",0.020431764391451,0.0388581199639813,-0.0186191337446898,0.0359400209425158,0.0164041093976034
"BTBD1","grey","grey",0.0282305575106009,0.0807193791763972,-0.0248529112037016,0.0578463124905419,0.0295490227587499
"TM6SF1","grey","grey",0.0302745025938694,-0.0397004423934862,-0.0359136722465815,0.00654720829282433,0.00996288882900962
"HDGFL3","grey","grey",-0.0155491667538354,0.13563475888497,-0.0443442042460807,0.112851765887847,0.117253471983987
"SH3GL3","turquoise","turquoise",0.201092381670918,-0.0907878857867479,-0.0137296642339491,-0.0371334573552507,-0.0369818442465286
"ADAMTSL3","turquoise","turquoise",0.191963096422394,-0.108689329422446,-0.0301974535190645,-0.053643220096772,-0.015131500352586
"AC048382.5","turquoise","turquoise",0.0600222504890669,-0.0571014888841157,0.0067775195157634,-0.0180763248962345,-0.00778810788799247
"WDR73","grey","grey",0.039228870690026,0.0133711423628459,0.00178734689008361,0.0276705847558113,0.000335677925325373
"SEC11A","grey","grey",0.0604089049998672,-0.0393190598038659,-0.0173670294242405,0.0136828503109909,-0.00916532337092608
"ZNF592","turquoise","turquoise",0.0985570833921549,-0.10915104694962,0.01370705942612,-0.0446413439621793,-0.0290458556492896
"PDE8A","turquoise","turquoise",0.397076665004116,-0.248344663784743,-0.0536880732235637,-0.108687087062441,-0.0725876788029654
"AKAP13","turquoise","turquoise",0.0562596648336063,0.0143601451900249,9.84625014212024e-05,0.0217605210546492,0.0716087146802523
"KLHL25","grey","grey",0.0264116240225998,-0.0245360254158609,0.0396731680138993,0.00574884818653727,-0.00186026041361902
"NTRK3","turquoise","turquoise",0.0630596559854714,-0.0835732128526325,0.0946123764567897,-0.0643347877456496,0.0242028425011065
"MRPL46","grey","grey",-0.00445584414793203,0.118723451821,-0.0613266435867186,0.116183895267698,0.0336671782874485
"MRPS11","grey","grey",0.0119917479835506,0.0930492057292209,-0.0413226266529437,0.114150072659263,0.0513462087061657
"DET1","grey","grey",0.0575214981080769,-0.0317754651649608,-0.0137103813168669,-0.00402817633952623,0.00461396927198899
"MFGE8","grey","grey",0.077781679162394,-0.00309035318623724,-0.00795256216934655,0.00978802295766022,0.0114595216342849
"ABHD2","grey","grey",-0.0244962911077495,0.134914615038014,0.05526328993868,0.0425745483059682,0.0519367788606456
"POLG","grey","grey",0.00661044006423164,0.0571515990829871,-0.0122678488758194,0.0440285786124885,0.0312843846066498
"MIR9-3HG","grey","grey",0.0537442211401883,-0.0666162373540417,0.100463067883252,-0.0315158140039661,-0.023838452302561
"AP3S2","grey","grey",-0.0189821867461987,0.132356683092474,-0.0434116375204821,0.102858803033787,0.0975561832573488
"ZNF710","turquoise","turquoise",0.0993580222231928,-0.0786994074442515,0.0184160233499968,-0.0232457591317522,0.0193050850368057
"ZNF710-AS1","grey","grey",0.00234606447472788,0.01375881567861,0.0149730544924942,-0.000963753902564745,0.0138641105696338
"IDH2","grey","grey",0.0455019536694615,0.0146669986412561,-0.0171641133510953,0.0400934172710032,0.0306756924036763
"IDH2-DT","grey","grey",0.0347347633926177,-0.022391329879268,0.0617015602293165,0.019108922410559,-0.000684251092680978
"SEMA4B","turquoise","turquoise",0.094077417231933,-0.178781157009156,0.103030154267574,-0.105521582420718,-0.0394591492731396
"CIB1","grey","grey",-0.0246667352683267,0.0870076360951545,-0.0467520007033239,0.0915801110527303,0.0818573106783488
"AC091167.6","turquoise","turquoise",0.0671082383773071,-0.101616785681757,0.0650727373611144,-0.0470767436758984,-0.00354406929355753
"IQGAP1","turquoise","turquoise",0.269793625417109,-0.191698433898287,-0.0335813826291782,-0.0913248656322097,-0.0445412506694487
"CRTC3","grey","grey",0.084816399764073,-0.0280506532554397,-0.0137845659511107,0.0445289120470303,0.00540554914207097
"CRTC3-AS1","turquoise","turquoise",0.0345430439411209,-0.074267078175848,0.0513638574570756,-0.032529755024033,-0.00883835943050797
"BLM","grey","grey",0.0565722395158011,-0.032029696440199,-0.0100993515425612,0.00691426377095321,0.01111992291491
"MAN2A2","blue","blue",-0.0158606255156727,0.239976624090902,-0.062124632009479,0.168406587755389,0.0472169451112274
"UNC45A","grey","grey",-0.00342803271863879,0.11618752343654,0.0145629599708256,0.0646771752828122,-0.0442758995438562
"SV2B","blue","blue",-0.0653351222597717,0.260202274585873,0.00119596137663101,0.0687132118346662,0.0169840038268033
"SLCO3A1","turquoise","turquoise",0.32392750927718,-0.177988481466665,-0.0733639979355717,-0.0694076199944097,-0.028456394600148
"FAM174B","grey","grey",0.040501871951541,0.0533927814568838,-0.0455033814338343,0.0438993144782881,0.0594231325215844
"AC013394.1","grey","grey",0.0668084511115258,0.0222859245752161,-0.0466499705915498,0.0670828868307704,0.04232596487286
"CHD2","turquoise","turquoise",0.120261890950267,-0.147983583070017,0.0696523711332537,-0.0958674486038282,-0.0132284536084892
"RGMA","grey","grey",0.0510025792221737,-0.0427380215134408,0.104898954550056,-0.00697151170336075,0.00411627417100142
"AC091078.1","turquoise","turquoise",0.0708244766930915,-0.122776273747666,0.121656423669642,-0.075379136226341,-0.0374130832459894
"AC110023.1","turquoise","turquoise",0.0778896269689874,-0.144595331996327,0.10948099936122,-0.093848848424053,-0.0419614319123478
"NR2F2-AS1","turquoise","turquoise",0.0362918524518882,-0.065384124368619,0.0896243940350359,-0.0405434494192648,-0.0151581859151063
"NR2F2","grey","grey",0.00487496976706789,-0.00642463960100912,0.0485209957799504,0.0126099654241475,0.0341729362934146
"IGF1R","turquoise","turquoise",0.172004349630452,-0.182695588979085,0.0492754688607078,-0.115671483242628,-0.0218674458296691
"SYNM","blue","blue",-0.0173915119854417,0.155629857155265,-0.0328694879750964,0.0641086644819491,0.0689895071950508
"TTC23","turquoise","turquoise",0.0783219841721791,-0.0502798323002706,-0.00293070690596969,-0.0221441554316758,-0.0322110294331856
"LRRC28","turquoise","turquoise",0.0810688495119481,-0.0969976609441442,0.0462088657307027,-0.0590245091487116,-0.0121522115962182
"MEF2A","turquoise","turquoise",0.158521140984948,-0.090512194059569,-0.0273790086267499,-0.0344810996021666,0.00665933256492517
"LYSMD4","grey","grey",0.0488660411391649,-0.0343937371669876,0.00449887055298686,-0.0177543903608759,-0.0207993480554176
"AC090825.1","turquoise","turquoise",0.0659721211907059,-0.106006553077137,0.0743951553116378,-0.0653898326976977,-0.0368879519860976
"ADAMTS17","turquoise","turquoise",0.0968755052640327,-0.172419385157138,0.074444729554012,-0.115444162981316,-0.0465788713032637
"LINS1","grey","grey",0.0233395365165684,-0.0278564996647847,0.0261407709859514,-0.0178315019242092,-0.00730604370163297
"ASB7","turquoise","turquoise",0.0476031609092184,-0.0772989369962381,0.0302275093995904,-0.0489903042353629,-0.0230835376928202
"AC015712.4","grey","grey",0.104244794552398,-0.0206200222164413,-0.0431185622349087,-0.0101958256916179,-0.00568360385884404
"LRRK1","grey","grey",0.0573734222625417,-0.0530884892058505,-0.0214314936866111,-0.0145756753021175,-0.0118467272181172
"CHSY1","turquoise","turquoise",0.115135731596536,-0.150408180477798,0.0444347533615059,-0.0867189274815886,-0.0306479179309321
"SELENOS","grey","grey",-0.0153816302170061,0.101581908088238,-0.0622931613357283,0.0889792215218942,0.0238315666837707
"SNRPA1","grey","grey",0.0128472266533999,0.0533212843955413,-0.0204559652974988,0.0712929098059766,-0.00445546134368716
"PCSK6","turquoise","turquoise",0.348455233770257,-0.0951542167527928,-0.183976622583832,-0.00201153426074735,-0.00305278456085609
"TM2D3","blue","blue",-0.0497582698554633,0.243205414006157,-0.0548536562781735,0.130563264500423,0.0460874117197692
"TARSL2","grey","grey",0.0805232427049111,0.0149506324996994,-0.060667178070265,0.0400227630357532,0.00895818502845252
"SNRNP25","grey","grey",-0.038667229883611,0.128016147100103,-0.0638207849560049,0.152800303835077,0.0597208460836477
"MPG","grey","grey",-0.0223952531024531,0.123753865706515,-0.0311986259661682,0.108965345555239,0.0498052774199303
"NPRL3","turquoise","turquoise",0.100941383647829,-0.07543886940385,0.0244482750421251,-0.0383619161730749,-0.014023065863209
"LUC7L","grey","grey",0.0749845704921397,-0.051361593897008,0.0579363329393128,-0.023126695232781,-0.0303256842726496
"FAM234A","turquoise","turquoise",0.0907638950874394,-0.123322474713843,0.0419057547376957,-0.0697690891153178,-0.029195560697564
"RGS11","turquoise","turquoise",0.0780268780169385,-0.103257407162185,0.0730098070131693,-0.0514702232176471,-0.0250262031701755
"ARHGDIG","blue","blue",-0.115616230218835,0.334212169644355,-0.103718527269149,0.297205692687653,0.13936159910686
"AXIN1","turquoise","turquoise",0.0706431756199722,-0.0887506111634293,0.0341194660422132,-0.0527039555132009,-0.0104150631162944
"MRPL28","blue","blue",-0.0389640336697822,0.215788527666662,-0.0667357223423061,0.188569100045364,0.0776904443147771
"TMEM8A","grey","grey",0.0313255780978321,0.00855882758008956,0.00483257903864409,-0.0112090648333531,-0.00951627758315992
"RAB11FIP3","turquoise","turquoise",0.0660230873370926,-0.105261966098219,0.0896400614863392,-0.0548878731444398,0.0345149579601434
"CAPN15","grey","grey",0.0486029336314895,-0.0792406356798705,0.0553297473529491,-0.0440932275106434,-0.0107163176237654
"PIGQ","grey","grey",-0.0159276445568887,0.102108564753896,0.0231505167996829,0.0210879786417433,0.0272993454580619
"RAB40C","grey","grey",0.0308021788626598,-0.0394040165102799,0.0674385113308045,-0.0271127198353467,0.0283880990684647
"METTL26","grey","grey",-0.0232551549664403,0.108832688900701,-0.0678486618107876,0.134053911906566,0.046750620559474
"MCRIP2","yellow","yellow",-0.0460054648147837,0.138308764186397,-0.042136175895319,0.224829299417786,0.103649333499607
"RHOT2","grey","grey",-0.00590653658732528,0.0925319271055997,0.0156242122421222,0.0466436890692163,-0.000119279032527001
"STUB1","blue","blue",-0.0810430258507301,0.290702652877725,-0.111118055883216,0.281314084423783,0.135111184558489
"FBXL16","brown","brown",-0.0339004808335849,0.14501257817011,-0.0236963146888716,0.116200786927637,0.204985902707327
"METRN","grey","grey",0.0374714915878726,0.0498328267864657,-0.0596320880869563,0.0754619817950299,0.0528505279369606
"FAM173A","blue","blue",-0.0546248495723754,0.17789232276371,-0.0612134930734069,0.188628937725896,0.0571154707037861
"HAGHL","grey","grey",-0.0034319782475437,0.109051502827137,-0.0262055472831035,0.130407530380809,0.0604216570947108
"NARFL","grey","grey",-0.00706168401269093,0.0625389997659981,-0.00562604280175304,0.0385525587987749,0.0173407583960536
"LMF1","grey","grey",0.110355683650406,-0.0524664095812984,0.0183548091046064,-0.0241298544758199,-0.0171381347815645
"SOX8","grey","grey",0.108317051388912,-0.0238274817048621,-0.112417140484968,-0.00181936265195484,0.00943396419920511
"UBE2I","grey","grey",-0.0114896007458477,0.123239456848313,-0.0254893204790083,0.104491735011419,0.0523669684706646
"TSR3","blue","blue",-0.0593112150379236,0.210458396208768,-0.0707624272933119,0.209770788967192,0.0887245759196739
"GNPTG","grey","grey",0.0364362245388954,0.008037599148107,0.0120397911931802,0.0257136646090563,-0.011606581673639
"UNKL","grey","grey",-0.0330661745068569,0.111066428542575,0.00114017125064617,0.073362565589318,0.0742611900670792
"CLCN7","blue","blue",-0.0457720425428314,0.26764370464651,-0.0131808061892952,0.0918087605690147,0.0165528350949717
"TELO2","grey","grey",-0.0139778739656093,0.104988425007543,-0.00647575279485189,0.0567353549684177,0.0166401297975772
"IFT140","grey","grey",0.0306520104110607,-0.0401928738528513,0.0576945927713102,-0.0259115956509395,-0.00954019825249624
"JPT2","grey","grey",0.0520131743166316,-0.00779539557937952,-0.0614954052068716,0.0047379930820015,0.0198501024505875
"MAPK8IP3","grey","grey",-0.0220882089937841,0.160377708037623,0.0135030029495247,0.0668686974387163,0.0638374583363614
"NME3","yellow","yellow",-0.0186887807127769,0.130088068093409,-0.0421641594407678,0.202403823273664,0.0711476207738317
"MRPS34","blue","blue",-0.0526565313790006,0.178596864486567,-0.0591500615868955,0.19253192853685,0.0811385015799923
"SPSB3","grey","grey",0.0154052747536356,0.0457810044975165,-0.0295606932584069,0.053086554042815,0.0317636224177333
"NUBP2","grey","grey",-0.0045343707929516,0.0931907729440722,-0.0505332873764028,0.087333268534415,0.0449033459242066
"HAGH","blue","blue",-0.0442703719491998,0.220277724493421,-0.066898100185769,0.203634847069499,0.0715267239177825
"FAHD1","blue","blue",-0.0257098054700277,0.148879052084711,-0.0304257560634888,0.120364230239975,0.048942709727398
"NDUFB10","blue","blue",-0.0596811965205928,0.282642369522819,-0.118298412392181,0.252308914226277,0.0814501904549025
"RPS2","yellow","yellow",-0.0374861440290029,0.184388138318382,-0.0914831974764411,0.28210820668369,0.0950757704989864
"SNHG9","grey","grey",0.0289277111511912,-0.0167502412035501,-0.0114378909537263,0.0171107211870141,-0.00183878534966904
"SYNGR3","blue","blue",-0.0916437855490794,0.391178723245061,-0.0780650073158026,0.199374140827272,0.122253854988336
"SLC9A3R2","blue","blue",-0.048477627142827,0.16087534442141,-0.0573585546397017,0.136548402673924,0.0764856702017999
"NTHL1","grey","grey",-0.0227265939061631,0.137044485765085,-0.0404278219312711,0.140765698269072,0.0576776393689075
"TSC2","grey","grey",0.0385631787460121,0.0724957377194658,-0.0130093353609136,0.0723378786769131,0.0491165830881682
"PKD1","turquoise","turquoise",0.116445163409947,-0.218763067729264,0.146018235712403,-0.13250896420015,-0.0377304624417291
"SNHG19","grey","grey",0.0339466906134697,-0.0215357859122478,-0.00303506818391793,0.0101954816194957,-0.00944963109088146
"CASKIN1","grey","grey",-0.0166777566554133,0.134190007793253,0.0294584744103903,0.0583577807382993,0.065507203240272
"MLST8","grey","grey",-0.0361662429511679,0.158180828748083,-0.0186246257015667,0.095120178692007,0.0744795838668829
"PGP","blue","blue",-0.0510330715126528,0.268407386777054,-0.0731220609711475,0.242944715912318,0.0958615073350459
"E4F1","grey","grey",0.00436974466088223,0.0491331626766039,-0.0197354684305205,0.0365710294119232,0.0204629862500047
"ECI1","grey","grey",0.00748697441254401,0.0718929695675264,-0.0333090309898008,0.0960119922959276,0.0395052570528996
"RNPS1","grey","grey",-0.00561399096365342,0.148774643402502,-0.0477674940122802,0.0957091536484869,0.0905319472148201
"ABCA3","grey","grey",0.00404245978044825,0.135832602268211,0.0120877963732694,0.0560773372740678,-0.00829921808899817
"AMDHD2","grey","grey",-0.00708530617256546,0.0702412734893644,-0.00622154960329539,0.0463481514335086,0.0121383960374829
"PDPK1","grey","grey",-0.000108158807241642,0.104663164420398,-0.00454712263074214,0.0508002038094544,0.0699257045601806
"AC093525.4","grey","grey",0.018215743080779,0.00804764531358932,-0.0124053047934244,0.010866388743795,0.0228789527520211
"KCTD5","grey","grey",0.0248527297455212,-0.0215112912386286,-0.00299517384047972,0.00265783495592188,-0.0163405826001681
"SRRM2","grey","grey",0.0515983859895046,0.0584971399053705,-0.0139949734622876,0.0712367783977517,0.0482897344757282
"ELOB","blue","blue",-0.0790924815983893,0.255511236370919,-0.10926200843506,0.299115151578467,0.108422295543668
"FLYWCH2","yellow","yellow",-0.0150789690216201,0.0876558895027744,-0.0197900006608605,0.195833587299537,0.0700823183307489
"FLYWCH1","grey","grey",0.0175573369382739,0.0612730668329258,0.0160191299271837,0.0304172137295151,0.0274470476757715
"PAQR4","grey","grey",0.0846340175699817,0.00848611220925847,-0.101096163375682,0.0136145916147124,0.0168604530631369
"HCFC1R1","blue","blue",-0.0410518814736306,0.237299426136911,-0.0859669137419579,0.258889519064163,0.106278416493953
"ZNF213-AS1","grey","grey",0.0307515879901624,-0.020999094966022,0.0141888638441733,-0.0115174503085218,0.00692558774360574
"ZNF213","grey","grey",0.02018999246895,0.0428034366736431,-0.0457173536584909,0.0480506228288993,0.0544202709304536
"ZNF263","grey","grey",0.0284321114617936,0.0390447475435805,-0.0198377636595333,0.0362754425552604,0.0264725451003142
"TIGD7","grey","grey",0.0532946812567778,-0.0595089187823601,0.0158635568955131,-0.0291565393058575,-0.000790507223725594
"ZNF75A","turquoise","turquoise",0.072684899031533,-0.0662010090938191,0.0316244583600764,-0.0239296649871981,-0.02353433104721
"AC025283.3","turquoise","turquoise",0.126281151422909,-0.114074254575056,0.0226127421830358,-0.060361396615398,-0.0233031057517445
"NAA60","grey","grey",-0.00362057521486264,0.0669652784526258,-0.0147345100166283,0.0559079599444302,0.056505295876017
"CLUAP1","grey","grey",-0.00721001850788282,0.0697451157188355,0.00404674711745505,0.0332359448218072,0.0087988756642204
"DNASE1","turquoise","turquoise",0.109308728033153,-0.150210239242173,0.0710769039657247,-0.075067192495258,-0.0328230685739772
"TRAP1","blue","blue",-0.0250951572176339,0.132818762518907,-0.000805700683829236,0.098262626567846,-0.00245459344847965
"CREBBP","turquoise","turquoise",0.144579570746672,-0.119260694991953,0.036325445744038,-0.067748621166485,-0.0114528288869522
