"gene_name","module","color","kME_yellow","kME_grey","kME_turquoise","kME_blue","kME_red","kME_black","kME_green","kME_brown","kME_pink"
"Mecp2","blue","blue",0.0888423882547781,0.168794155882358,-0.116889600297231,0.124026944200169,0.0100296116313003,-0.0557790162866372,-0.19731964255533,-0.132900286005221,-0.00602869796626968
"Tktl1","grey","grey",0.0156719083626579,-0.0226559891613557,0.0485551968159845,-0.0496239078762948,0.0151805341262272,0.0543178850781486,0.0207801872717689,-0.0152847923404027,-0.0370454974967983
"Flna","grey","grey",-0.10746351584156,-0.0313288498883513,-0.0656002823036233,0.0502750860643313,-0.0169791903117506,-0.0464262173300268,0.0622177289796121,0.131133982749078,-0.0222873307233628
"Emd","grey","grey",-0.0234503568769911,-0.0635404760039432,0.0109400428315616,-0.0162593350451346,-0.0521465220628872,-0.0369056343469703,0.0320307075395011,0.0388643523262992,-0.00833791058586908
"Rpl10","blue","blue",-0.078971961266823,0.0276197516697025,-0.103945106525544,0.104003163634406,-0.0114240787825005,-0.0486047477024732,-0.00437707851360684,0.092715925351386,-0.032274572376202
"Taz","grey","grey",0.0228324395696015,0.0430611369468844,-0.00842795078403873,-0.00371312079464142,0.0489850958059936,0.017684155635634,-0.019620186266761,-0.000409222231290068,-0.0129094451940383
"Atp6ap1","brown","brown",-0.0786665969534419,-0.0175359986767556,-0.0433571636629097,0.0596322459356673,-0.0245477710576394,-0.0482333439776992,0.0792955993009723,0.161068585725266,-0.0245029710555299
"Gdi1","brown","brown",-0.090641223365402,0.00983780981014334,-0.0463705359626982,0.0618724037898503,-0.0257520523559226,-0.0530957244278378,0.0647143975022122,0.136886422766165,0.00844442172199491
"Fam50a","grey","grey",-0.0223426756153614,-0.0413368756088118,0.0565884851660769,-0.0623577305836307,-0.00972525000491846,0.0484620900761966,0.0794376350460162,0.0451256268789574,-0.0362163657406317
"Plxna3","brown","brown",-0.123244402233003,-0.037116588922876,-0.0774101886198564,0.0588925069665988,0.0182022470173281,-0.0346562290001784,0.0825159941817065,0.169020199189707,-0.0414763875956601
"Lage3","grey","grey",0.110109784588468,0.0160178703231725,0.0605831904720701,-0.0360024401206871,-0.0227866370941566,0.0011390785473486,-0.00527821428320916,-0.0612629026618914,0.0191585080895312
"Ubl4a","grey","grey",0.029701388206455,0.01326273236459,-0.00583800571293243,0.014086213628188,-0.00486247643033049,-0.00350553164907115,-0.000929608989056717,0.0134998608518198,-0.0127132323474748
"Slc10a3","grey","grey",-0.0160045587942171,0.00791910773451616,-0.0128873727372915,0.0235463445191279,-0.0117707563966772,-0.0155461979458219,-0.00667746191307738,0.0182365834469386,0.0101114147489844
"Fam3a","grey","grey",0.0119799452941115,0.0403018185370528,-0.0296971552325343,0.0323211448090464,-0.0106260739051746,-0.0286433160944361,-0.02343392695753,0.00360083413984293,0.0196636381729026
"Ikbkg","grey","grey",0.0779266037623844,0.00440169950406239,0.0669803261287042,-0.0659592472231364,-0.00850164796234222,0.0304809682673571,-0.0127954823462983,-0.0553380093058682,0.0187053486201307
"G6pdx","grey","grey",-0.00911064863310472,0.0329831449748563,-0.0341780001034254,0.0327695855418875,0.0330080881639366,-0.0180708073530043,0.00650093275422368,0.0299360532044303,0.00426906426381996
"Gab3","turquoise","turquoise",0.093839699780512,-0.0331186462928178,0.1346064631768,-0.106164079479957,-0.00785804738681739,0.0492940680136748,0.00759269604704877,-0.070647233393688,0.0738246224521577
"Dkc1","grey","grey",0.0270209204005708,0.0191188220285631,0.00110315099198552,0.00411399078206565,-0.00421045412774992,-0.00165392413540002,0.00808126133764819,0.018654476974368,-0.0201231165810488
"Mpp1","grey","grey",0.0689936383746793,0.0863478393041107,-0.015620416859429,0.0413057924987574,-0.0071562413757617,-0.00810586122604253,-0.0440523829292208,-0.0176398418281424,0.0173871353296112
"F8","grey","grey",0.0207921681161132,0.0310261393627907,0.00876152251846663,0.0079328630565497,-0.00288228045510366,0.0347841712115309,-0.00376247276041788,0.018885673150242,-0.0156611306607364
"Fundc2","grey","grey",-0.00668763220840285,0.0195838663585274,-0.0275407773371255,0.0283777583860178,-0.00966331832388888,-0.0203924048110179,-0.0311222879461111,-0.012080385880623,0.013118523583466
"Cmc4","grey","grey",0.0262696172920361,0.0456386009286123,-0.00937802227719808,0.0151914037591191,0.0196729257542282,0.0271602424607759,-0.0102054120745583,-0.018661530281383,-0.0215652784851136
"Brcc3","grey","grey",0.108953626499914,0.116108174187298,-0.0423134021441364,0.0687389466788345,0.000911284611022699,-0.0244977522486981,-0.1046622791397,-0.0756209266861675,0.0139307145606841
"Vbp1","grey","grey",0.0555110925530052,0.151015956675953,-0.0526057412613126,0.0683183558841145,0.0539362479769694,-0.00623816123439459,-0.0849778812672526,-0.0418944344572759,0.0105449812860194
"Rab39b","grey","grey",0.0305167852268921,0.0381809806592681,-0.017168136666636,0.0244756159846976,0.00563347281053207,0.00765839277619254,-0.023952718843892,-0.0292416903405107,-0.0316827191495193
"Pls3","turquoise","turquoise",0.0947888298885345,-0.0202932656947464,0.111033073749643,-0.0858167872270692,0.0191521403956559,0.0718047991284707,0.0292835926110407,-0.0561369655464845,0.00386770577846444
"Tbl1x","grey","grey",0.0809218712940005,0.0420150869047643,0.0343096379180501,-0.00109816990545962,-0.0403549554018225,-0.042322718413194,0.0170459467597031,-0.0316901636868179,0.0644071012599798
"Prkx","grey","grey",0.04226238183821,0.0211303732267121,0.057804791614474,-0.0416315399011577,-0.0178809679764657,0.0168965542179833,0.0273245981267354,-0.0211317225585763,0.0106576908566341
"Gm7173","grey","grey",0.00955395721428898,0.0959400800948912,-0.0796179068771034,0.0796217695886383,0.0896393412621749,0.090880731938542,-0.0680606325947884,0.0100063940755727,-0.0519830446594025
"Tmem47","turquoise","turquoise",0.0463441602857876,-0.0894432029605994,0.152052972379806,-0.137061605095581,-0.07585722376087,0.00176233721885334,0.0863484035072247,-0.031937091783832,0.0962228833328846
"Dmd","grey","grey",0.329367992254825,0.391865601814402,-0.211465524598273,0.306284756998697,-0.125239915628292,-0.327761816995296,-0.393598884005333,-0.26500621512757,-0.0342368503038453
"Tab3","grey","grey",0.0846982390961189,0.0504707602325164,0.0626286042117472,-0.0633412220344577,0.122816801786558,0.060155481840278,-0.0450054803989996,-0.125536079491995,-0.00253408939427994
"Gk","turquoise","turquoise",0.133389619309599,0.0457535420646373,0.13201301356708,-0.0778551022066403,0.00827201343659503,0.0659167826105934,0.017390110672574,-0.0704239235832573,0.011873364345641
"Il1rapl1","grey","grey",0.0870269105088831,0.406095255171915,-0.355457700065482,0.281363068047764,0.546487419091723,0.104865762171536,-0.395353213577954,-0.164848802739496,0.178159966820652
"Gm27000","grey","grey",0.00238750853595739,-0.00126125910000773,0.139338163850626,-0.105388211360634,0.0347402547774126,0.0893301827253072,0.123551431395003,0.055017989127625,0.00289918929779789
"Mageb18","grey","grey",0.0330953371860116,0.00125147055135071,0.0338934296056037,-0.0416318799592041,0.0322545761515962,0.0564035159242549,-0.00325253813870243,-0.0347204905779671,-0.00188345707192306
"Pola1","grey","grey",0.103352994488867,0.172162723212947,-0.0497311743293783,0.061884140295133,0.0753387183998792,0.024270498593138,-0.129146531071424,-0.0742550229885556,0.102236344295907
"Pcyt1b","grey","grey",0.00791070600070612,0.0383811835817334,-0.0489210009070567,0.0666958344463511,-0.0590481148978224,-0.0516546097706347,-0.0429035187541854,-0.000205556253877836,-0.021710634808533
"Pdk3","grey","grey",0.021125078408092,0.0247320739166209,0.044773791666874,-0.021466869168579,-0.0251865009120314,-0.0144944793985743,0.0295943894180692,0.0101585825088117,0.0413473140485374
"Gm14798","yellow","yellow",0.0976368836890028,-0.0114689695073896,0.0546451175900627,-0.0313439104806907,-0.0430810571972591,0.00253658232089418,-0.000928214427106816,-0.0234194877717867,-0.0109076042273098
"Zfx","grey","grey",0.0951771377916627,0.0863081932335806,0.0170186406446068,0.0181376256024383,-0.00245618438136613,-0.0029607281855795,-0.0136528356795863,-0.00913186329877087,0.0137835460612219
"Eif2s3x","grey","grey",-0.0347367902754373,-0.0194742718648369,-0.0101478204641426,0.00588194101636275,-0.000537978196509738,-0.0226221161323719,0.0399047875560262,0.0708396710424076,0.00968631714870336
"Klhl15","grey","grey",0.124125299775362,0.165387903841221,-0.0334920145507125,0.0599276282323833,0.0578287604189937,0.0331217461255046,-0.118103862164088,-0.0960748877632011,-0.0044657668949924
"Apoo","grey","grey",0.0365823879859266,0.115525087174193,-0.0574992601264536,0.0904786422303688,0.0178560267462892,-0.00272198199644338,-0.0506326332669989,0.0150385965547443,-0.0257179023998662
"Gm14827","grey","grey",-0.0319159997167738,0.00690199544934858,-0.0482453181266177,0.0699592513804913,-0.0385213505005657,-0.0560292700904492,0.0162850729795485,0.0739431210707911,-0.0150768301537084
"Maged1","blue","blue",-0.232253866314508,0.0529242946187105,-0.312874277930112,0.298312651945752,0.0162028429858006,-0.0680898979939772,-0.0555130042786933,0.244323113348618,-0.171995273757533
"Gspt2","blue","blue",-0.0215108315755705,0.0785185621267415,-0.0899688396611297,0.0952185887916917,0.0244092215375524,-0.0124601676284136,-0.0520344920613472,0.0310747515123476,-0.0486350449794928
"Gm39526","grey","grey",0.00227686162933051,0.0248296251456649,0.00447123441942867,0.00752873139081779,0.0272733616244743,0.0189802443820558,-0.00389378353904621,-0.00553283172288452,-0.00800659716374849
"Arhgef9","turquoise","turquoise",0.174793540400036,-0.0477666307315841,0.276797059815662,-0.221934809982333,-0.0210080317951785,0.146564874312993,0.0906739281403189,-0.0918606250326648,0.142428611183614
"Amer1","grey","grey",0.02320244353221,0.0910315152155223,-0.071296965705424,0.0896006883771006,0.0445743325761403,0.0163965362520156,-0.0573031777385672,0.010194282473069,-0.0301937678377593
"Zc4h2","grey","grey",0.0613489792869515,0.0340497117658453,0.00834789111878952,0.00227544829578282,-0.00896344472887052,0.000368090860122644,-0.0449562629268637,-0.0331757564402913,0.00209319804076627
"Zc3h12b","grey","grey",0.105278845583995,0.113072886296238,0.0104839965861795,0.0156442876721564,0.0605733954276374,0.0434890228962107,-0.0799574690296023,-0.0757491078745453,0.0600985800066408
"Las1l","turquoise","turquoise",0.202958393673537,-0.0939509599419411,0.285932839513092,-0.26966928360919,0.0317511838243845,0.137040450827948,0.059136106384624,-0.158926171660264,0.0675228933592514
"Msn","blue","blue",-0.0642758126740989,0.198030047417482,-0.354870053857794,0.385783628024769,-0.0441754379302932,-0.174607803882221,-0.177806599347056,0.0856640846220362,-0.1246866310431
"Heph","grey","grey",0.0485690282469486,0.000881249055185695,0.0165312642881526,-0.00945147016964276,0.00674328151658309,0.0128442792923075,-0.00555056139710802,-0.0134405921922314,0.0227775433446473
"Ar","blue","blue",0.0537482419565203,0.150069996347553,-0.16495917477482,0.199922188221094,0.00822411141551352,-0.104480309612619,-0.173590692906705,-0.0303642688536576,0.0958635031373288
"Ophn1","grey","grey",0.129805794160047,0.100046804639054,0.039056669863189,0.00666884954952874,0.00903457894808079,-0.025387831527825,-0.0470618648778409,-0.0655535978677505,0.132827239317611
"Yipf6","grey","grey",0.0238471871981022,0.0363484036559131,-0.00796949500540601,0.0311175809444247,-0.0273998347383279,-0.0145048162776308,-0.00873063229202927,0.00632736868031613,0.00785248024749925
"Pja1","blue","blue",-0.0154596208841895,0.0555245493998215,-0.0965369471097323,0.112626711857552,-0.0171046013842499,-0.0678339448794261,-0.0324842786040805,0.0368874450781963,-0.0423431425516753
"Tmem28","grey","grey",-0.0202783614799725,-0.0649456934891671,0.0231728805847741,-0.0231244871313584,-0.0425707333435528,0.00213286691717738,0.0383547026837308,0.0184890034959915,-0.0317571038254225
"Eda","blue","blue",0.0833511660744031,0.166892963940339,-0.124738132605151,0.198265836257597,-0.0165643858230781,0.0383692270708567,-0.153375719722487,-0.0296885712304634,-0.170119436816894
"Igbp1","grey","grey",0.0443370078366344,-0.0150076028259148,0.0660676440013562,-0.0501322548671471,-0.00574419555173051,0.0140458426000538,0.0174220508386869,-0.0215300615757704,0.00526472345589205
"Pdzd11","grey","grey",-0.0302876482568247,-0.0153164446315535,-0.00536282478675201,-0.00567885677617009,0.0269397894808632,0.017251271633052,0.00705642111919814,0.0335486323008565,0.0149102033177423
"Gdpd2","grey","grey",0.00929072537130373,0.0461212282175376,0.0244972021684744,-0.0498460460211208,0.119050959931163,0.0982089667432749,-0.0257554717158217,-0.0216549397644978,0.000822829742667025
"Dlg3","grey","grey",-0.0433847527223371,0.0269851482942913,-0.0243713503827676,0.0440393559679127,0.00142897566820327,0.0184780297558993,0.0494272649643451,0.101238360012155,0.00677581806959397
"Slc7a3","red","red",0.0126212463000752,0.0330695362623463,0.0216667570472589,-0.0417869063176425,0.196019054845982,0.207814616263655,-0.0402916258038609,-0.0269784178405672,-0.0350208043510378
"Snx12","grey","grey",0.139380673446301,0.0726417966034855,0.0658785017934481,-0.0423869199010403,0.0127186828076343,0.0672789374945446,-0.0978218317547572,-0.156111773322286,-0.027855954697181
"Med12","brown","brown",-0.150933915420476,-0.102553809716933,0.0292111402466277,-0.0310511130439713,-0.0250268323690289,0.00511562268640234,0.161856644100509,0.179860064028941,-0.0215952353163316
"Nlgn3","grey","grey",0.00966747480308801,0.013018655621449,0.0202768759490877,-0.00268590621781494,0.0450410072761207,0.061556357904499,0.0218232148323864,0.0350412042020251,-0.0237688777019048
"Zmym3","brown","brown",-0.265992506415849,-0.00624838021186862,-0.22217191029459,0.194999401458157,0.0171441354788366,-0.0735803531183758,0.0749113296048374,0.309015361464555,-0.0993408003949078
"Nono","grey","grey",-0.00473612924690647,0.058407659696762,-0.0893638538633929,0.0899034077825432,0.0197536345345471,-0.0342871145375077,-0.0710378497877644,0.0200439992499149,0.00325771814064115
"Taf1","grey","grey",0.00171554798550293,-0.0185644779959949,0.0609426564245432,-0.0305889140847465,-0.0519512686459095,-0.0135484090498468,0.0580372762223311,0.0444362206029776,-0.00813808697395204
"Ogt","turquoise","turquoise",0.135461659332987,-0.122431262737142,0.348636148718888,-0.373360615014014,0.0804639812209333,0.16067028310708,0.156106565645748,-0.0954645410577276,0.144032407590067
"Nhsl2","grey","grey",0.00656457463797461,0.0105882771837703,0.0133689609675943,0.00958281413076494,0.0330082993909977,0.0771145238349903,0.0140840243828589,0.0526065066501877,-0.0342265646258054
"Rtl5","blue","blue",-0.0867582970208936,0.21309610864857,-0.365300222886962,0.396103747073861,-0.0347121030525858,-0.168966082824846,-0.181231768018084,0.123422827976004,-0.160527938572749
"Pin4","grey","grey",-0.0165343345197015,0.0249508094447448,-0.00839087144407711,0.0308636684725432,-0.0361495883125197,-0.041504551116072,0.0408203255834255,0.045232089982894,-0.0011669923816158
"Rps4x","grey","grey",-0.0474823791885981,0.00973591203292612,-0.112636148807368,0.0941360519760841,0.0224163785583493,-0.03014000385266,-0.0787119745463452,0.0260714607254237,-0.0307447390903652
"Hdac8","grey","grey",0.184447164260164,0.163172637019305,0.0321149997060398,0.0401306900151993,0.00361605890602987,0.05681118413853,-0.0969411027309049,-0.0757813157743296,-0.0290615937344621
"Phka1","grey","grey",0.111843696123386,0.110739663233345,0.0531406016632291,-0.0297722289465114,0.0440343453426566,0.0418396365714459,-0.0355759258483073,-0.0608574536519516,0.0118822700428623
"Nap1l2","grey","grey",0.0122674080843861,0.0089515675791032,-0.0182641156561157,0.00413811267563584,0.00296616787107375,-0.0110124211552932,-0.0428058269196204,-0.0300678136797066,-0.0190793677144623
"Chic1","grey","grey",0.116727443681847,0.134468816185707,-0.0344838067365615,0.0606839248680172,0.0409422441652892,-0.00255202908290822,-0.119524823948747,-0.105011315100881,0.0171405371546581
"Tsix","blue","blue",-0.11797536878963,0.140582443013256,-0.329253055598064,0.308100245341195,0.0485864485073116,-0.0921047538227418,-0.144434549112034,0.136827237618729,-0.0688853168033759
"Xist","blue","blue",-0.24854044437635,0.0682840660448675,-0.330410468690819,0.260408735130925,0.0710636533463823,-0.097517072163067,-0.0479755297313694,0.22710079757186,0.0309612423969146
"Jpx","grey","grey",0.078625182563609,0.107218713051415,-0.0483758239554064,0.064239452645881,0.042072171494277,0.0117551049506517,-0.0944723979376548,-0.0650663457651628,0.00899364307744462
"Ftx","grey","grey",0.154625114226261,0.260763787531561,-0.0253861700263101,-0.00469849358196505,0.25080456397089,0.129447255210335,-0.194910636513512,-0.174660590243704,0.0929071417697663
"Slc16a2","blue","blue",-0.0418781318211116,0.150032606283407,-0.22537550183816,0.203895998054522,0.143085057005061,0.0310513708459243,-0.14385167811877,0.0457299893490138,-0.0599572117684285
"Rlim","grey","grey",0.0771470961249922,0.12849027307088,-0.067167226054135,0.0808887536220939,0.0177578955405715,-0.0331762573854308,-0.107588433469618,-0.0683390285860943,0.0426784501140035
"Nexmif","yellow","yellow",0.267822657703489,0.141387933332398,0.129931466115004,-0.148934965752627,0.265196631991272,0.221896243117761,-0.141528626270192,-0.270912039334205,0.149115077874265
"Abcb7","grey","grey",0.0912244604298874,0.11609738710946,-0.00256728222082852,0.0211397425796314,0.0901720876203082,0.0798049789132349,-0.0633668591667351,-0.0433427911012976,0.0232925538629917
"Uprt","grey","grey",0.0552801822608959,0.0791791383720403,-0.00455979554393485,0.0136167241678595,0.0431481402527161,0.032945413390804,-0.068073790277001,-0.055123090637425,0.0164109020976455
"Zdhhc15","grey","grey",0.000733892276329666,0.129404699371065,-0.0956747297094083,0.0822837316902467,0.127604055493312,0.0770353774334407,-0.0925231458297857,-0.0181631627918515,0.000794505254983376
"Pbdc1","turquoise","turquoise",0.216255986864566,-0.0462607696012441,0.352954154205762,-0.28837039304937,0.0819525507315163,0.435172222741794,0.0428809301954126,-0.188930814827111,-0.0652949058157522
"Magee1","turquoise","turquoise",0.0208969125488376,-0.0624699790405699,0.129568789774371,-0.115273394021528,0.00892948144681967,0.129766864542205,0.0766132364271842,0.00648645212056599,-0.0148113089484905
"5330434G04Rik","turquoise","turquoise",0.404820481925772,0.0371120754382501,0.381769824640322,-0.321705512235712,0.0478545722316646,0.178017369090206,-0.0333253367119695,-0.357155435850061,0.137250888015852
"Atrx","grey","grey",0.029980875359254,0.171996274957066,-0.0867369735399182,0.110462917127915,0.0648856559973387,-0.0140150479794004,-0.0795522361702817,0.00346991130326594,0.00724025534500764
"Magt1","blue","blue",-0.00483401659713424,0.102379407456742,-0.114684467920418,0.13262041009339,-0.00676177764485515,-0.0643114228265593,-0.0558900978414883,0.0409722467799075,-0.0254360144376536
"Cox7b","grey","grey",0.0857864933828637,-0.0144559568048116,0.0807078588975702,-0.053381763171684,-0.0846712324117848,-0.0215476689691721,0.00485663199092677,-0.0615929921571752,-0.024451431863063
"Atp7a","grey","grey",0.0278029687874745,-0.000497584803449736,0.0734157690297497,-0.0444923224462709,0.0183117550365049,0.0645665123870502,0.0429895126485753,0.0144800642020126,-0.0326482776803677
"Pgk1","turquoise","turquoise",0.0366689267912078,-0.113215409639432,0.165086030393706,-0.12706440234035,-0.0924489786066813,0.0121923848669834,0.137451559814615,0.0415664947433056,-0.0020333803018257
"Taf9b","grey","grey",0.0421113516604066,0.0775676352360858,-0.0462932314672015,0.0361456118480081,0.0741076360694441,0.0417974817011802,-0.0821151592890591,-0.0219577450026608,-0.0367062851745461
"2610002M06Rik","grey","grey",0.0426996839163285,0.0706975584698803,-0.0251918456800742,0.0359991725459004,0.0373453550671122,-0.00648870417463106,-0.0452085075475913,-0.0294753453761261,0.0159104850496335
"Fam46d","grey","grey",0.0871199091811472,0.0659871728655736,-0.00462169237592141,0.0298968694510637,0.0023809926984231,-0.0204148864430876,-0.0688182782797272,-0.0565534001925778,0.0263116717054513
"Brwd3","grey","grey",0.073602049759462,0.117772917376974,-0.013210709722319,0.0400837242051708,0.0266726101294949,0.0100961770885475,-0.0541950725435973,-0.0166294430454137,-0.0162647204132528
"Sh3bgrl","grey","grey",0.112599123176028,0.0762739490748781,-0.00493672658316643,0.0290232677532976,-0.0152985645392263,-0.0172016835307887,-0.0847076341704039,-0.0761273000915503,0.00852638463461165
"Gm44593","turquoise","turquoise",0.19920985128618,-0.0562445084860126,0.241509215601961,-0.194643713358204,-0.06069733314244,0.0753405906064189,-0.0213901067681788,-0.216277512161147,0.260753736673094
"Rps6ka6","blue","blue",-0.06758280939421,0.281107440219832,-0.413616982511058,0.450873455298648,-0.00506684797344407,-0.1719932922395,-0.232152593864383,0.0731810471340966,-0.124687497299254
"Hdx","grey","grey",0.0926969175341692,0.0516581011946749,0.0264723462713568,0.0170658669296821,-0.0593895767009048,-0.0320948004443491,-0.046174378912544,-0.0795294928215377,0.0202402203202741
"Gm45194","blue","blue",-0.121401882673562,0.272595290584864,-0.523597687054318,0.565768820086908,-0.0687708175879122,-0.247747507907833,-0.268608763287832,0.125775981948389,-0.192414859159743
"Apool","grey","grey",0.027391105488958,0.0223709632698738,0.00769427789493764,-0.00881676663684667,0.0138798076239226,0.0381363728272476,-0.0214137297422923,-0.0257830418878518,0.00599380371887641
"Zfp711","blue","blue",0.0415160256006773,0.310787463544682,-0.293701353909734,0.327393591814979,0.0885670094896097,-0.0539684711684219,-0.202451938181952,0.0139035033381779,-0.0605868898710701
"Chm","grey","grey",0.15952976163188,0.170521902821779,-0.0300129140703618,0.0675719780518432,-0.00274424547603329,-0.0156913714587334,-0.167693954762141,-0.134850378021908,-0.0203648456471
"Dach2","grey","grey",0.0810477812801599,0.0848210921969677,0.0117391812547897,-0.0166668155591017,0.0756387835316921,0.0442777304598875,-0.0590180232656434,-0.0612080040060375,0.0339933729565908
"Pcdh11x","blue","blue",-0.0165999502339477,0.17371927649532,-0.198524777122863,0.188130171561875,0.160449432927897,-0.0103752775568574,-0.149987885962859,-0.0115517049866928,-0.00510271486363609
"Nap1l3","grey","grey",0.0312494366679102,0.0319869507793591,-0.0137131107518001,0.0135022496528555,0.0121465538861882,0.0102993678469265,-0.0623923427026167,-0.0406434192556023,0.0168802507008509
"Cldn34c1","turquoise","turquoise",0.155637763464059,0.104683480375798,0.08834269828608,-0.0714409813639387,0.0613605219105748,0.0649839469459087,-0.0619524538013408,-0.128764147965638,0.0967261603980136
"Diaph2","grey","grey",0.249792697387886,0.270833977072093,-0.0395615797964823,0.123650980441644,0.14112020930594,0.240533263096996,-0.233977567686992,-0.17197613964289,-0.24767777619335
"Pcdh19","grey","grey",0.0621790969078821,0.172133550181929,-0.119411840990647,0.1585655381825,0.207179248027499,0.266825698718631,-0.156239478219938,-0.0268599465353125,-0.35052617240668
"Tspan6","grey","grey",0.0464815724509055,-0.0125340025437512,0.034416309741565,-0.0372402789751012,0.0169142833341143,0.0209911605019119,0.00257237937776324,-0.0167070059203322,-0.00421717936964293
"Srpx2","turquoise","turquoise",0.0795794684825852,-0.12321156551598,0.193496363800854,-0.164208873719167,-0.181976010604149,-0.153102241913859,0.136710539734549,-0.0388533316861504,0.200710650311793
"Cstf2","grey","grey",-0.0317818560470912,0.0502358282610001,-0.0892627496863184,0.121755093951622,-0.080478011439149,-0.0758602249405716,-0.0180850887017524,0.0718965271077379,-0.0600715230524525
"Nox1","grey","grey",0.0784246343591649,0.00224549561263602,0.0856890228538186,-0.0415952562324035,-0.0544291310813494,-0.00357020138104904,0.0261995526988307,-0.024476638705755,0.0359538457431716
"Trmt2b","grey","grey",0.0265504988090555,0.00288616807871863,0.0304079764100599,-0.0110645267399387,-0.0231846024375087,0.0197869416276993,0.000882244510599215,-0.00914101657609455,0.0107225520193037
"Tmem35a","grey","grey",-0.00134174140233189,0.0696822502525277,-0.0686687019093488,0.0843270436246769,0.015171965783533,-0.0136658636964347,-0.0457037764207232,0.0317465405170927,0.03113823586429
"Drp2","green","green",-0.0241954636865711,-0.183134641767974,0.272731028384228,-0.236432712046565,-0.139706826382346,0.105503515260225,0.279309398318741,0.0996153320394604,0.0888211344604379
"Taf7l","yellow","yellow",0.174690242212318,-0.0483014403248592,0.142447513547297,-0.144660439578954,0.0166748017231352,0.126431478040127,-0.0286954849624467,-0.148731598700177,0.0419161868153117
"Gla","grey","grey",0.0554233092419702,-0.0156274148848629,0.0650998303555198,-0.0393434783613156,-0.0303976264694595,0.0154325066348894,0.0218880385954664,-0.00804891395199583,0.0109112348057598
"Hnrnph2","grey","grey",0.122168401797344,0.107667876077276,0.036254602652363,0.0143795587152561,-0.0102408411996865,0.0131382830899576,-0.0646905276791846,-0.0856259263731608,-0.014820740316414
"Armcx4","grey","grey",-0.0389157899726036,0.0326008470456301,-0.0304212227874468,0.0409007702872378,-0.00613527294073017,0.0067358529109159,0.00663796949172084,0.0371337043194921,-0.0414078793219187
"Armcx1","grey","grey",0.0396310636302811,-0.0173800458337735,0.0361707365367109,-0.0380659126370084,-0.0451476077497341,-0.00103430104602752,-0.01115700661439,-0.0577340191296381,-0.0229518412284458
"Armcx6","grey","grey",0.0110506057584132,0.0480488186143837,-0.0144817813653957,0.0294605733492122,-0.00328572917343324,-0.0207576928548466,-0.000405390794719231,0.0219167376398474,-0.0387080891887653
"Armcx3","grey","grey",0.0362098049476366,0.0370601938635408,0.0101403282636103,0.0260954522838919,-0.036997221213432,-0.0399443760855499,-0.00708293014925811,0.0028226252111765,-0.0436452308390903
"Armcx2","grey","grey",-0.0264881318781421,0.0307206102104757,-0.0683497142037946,0.0726923137578011,0.0058194876128789,-0.0325938747724426,0.00323144197892899,0.0485487710489898,-0.0183717075629022
"Zmat1","blue","blue",0.125731011142115,0.256161694160649,-0.149999162114521,0.187729468980549,0.0834774387711118,0.0157643213161025,-0.216757218237145,-0.106159360939534,-0.0555293431126312
"Tceal6","grey","grey",-0.0220866037155979,0.0398730654798664,-0.0386903068174593,0.0407567894356006,0.0240037646781428,0.00590253993673557,-0.00898912904874294,0.0177194704443269,0.00689722595801024
"Gprasp1","yellow","yellow",0.244482770967003,0.162122354603736,0.0701201340049367,-0.0127466704376077,0.0660391420540244,0.0374973775135616,-0.0894367938383513,-0.150473240829432,0.0790276242290539
"Bhlhb9","grey","grey",-0.0319659452687947,0.100041660318084,-0.104339958936146,0.0726468211889959,0.10600831173437,0.00887127694866071,-0.0870901305930967,-0.00137221258784244,-0.0105465797173766
"Arxes2","grey","grey",-0.00123461904371835,0.0145291170230643,-0.0322461634544812,0.0137030374424773,0.0837431502344438,0.0331669595916047,-0.0232456585935811,0.0168227400214469,0.0207501589180842
"Arxes1","grey","grey",-0.00967418961950358,0.0033244330656005,-0.0127406927102645,-0.0123311916747598,0.0605381107107032,0.0411436477150429,-0.00685269218291896,0.00382455194414057,-0.030948853096961
"Bex2","grey","grey",0.0169768419614859,0.0435513155324373,-0.0704520395363331,0.0590148515817022,0.0388202514052044,0.0110128442229202,-0.0939413904391713,-0.0275165480429384,-0.0645306132047772
"Bex4","grey","grey",-0.000617995799420871,0.0290838160359807,-0.016709773509684,0.0107769992479651,0.044909414892783,0.0162621980947791,-0.0252610196897253,0.0120351557969379,0.00569680714386375
"Tceal5","turquoise","turquoise",0.0543666194870702,-0.0475643883150925,0.112147440623386,-0.106271923161535,-0.00128138356548567,0.0382252554240895,0.071561094573114,-0.0134343982187068,0.0352900579819592
"Bex1","grey","grey",0.0451945904535475,0.053715370732205,-0.0304596677854299,0.0182991530553351,0.0372781406120473,0.00908715445335903,-0.0822473814047584,-0.0596573995660258,0.00833273713022659
"Tceal9","grey","grey",-0.000183535555828068,0.0150308062576002,-0.0170145701943895,0.0199219050992271,0.0252883384348645,-0.00968912016530229,-0.00163031814918693,0.0140270132041815,0.00989900704533025
"Bex3","grey","grey",0.0857756371464242,0.0264215137430988,0.0319970687324502,-0.0246505148359326,0.03447378214142,0.00575718514107086,-0.0525511819457097,-0.0859903746105784,0.041674103911509
"Kir3dl2","yellow","yellow",0.141110666961854,0.0775118609269615,0.0141271943393852,-0.0133754817723568,0.0632605133932476,0.0477660164414317,-0.104468275931989,-0.0993973989711657,0.0358681636093917
