gene_name,kME
A430106G13Rik,0.385384107120988
4933411O13Rik,0.383626071353736
Pde4d,0.382514452444985
Fat4,0.38216864254019
Rasgef1b,0.382056933411062
Cnpy1,0.381005806795492
Dok6,0.378383581196128
C79798,0.377851097379429
3632451O06Rik,0.376216492721571
Tfdp2,0.3760423294194
Ctdspl,0.375242442569161
Osbpl11,0.373783346221154
Srgap2,0.372118194420508
Ghr,0.37116068372582
Gm28153,0.371014769806917
Rph3a,0.370086533021787
Snx24,0.368836498469032
Gab2,0.368625016610642
Uncx,0.368469115184726
AC149090.1,0.368169247800052
Acer2,0.367884305769506
Plcxd2,0.367153247286173
Agbl4,0.365721587467681
Slc8a3,0.364951049886103
Slc16a9,0.363331488656856
Cdh8,0.362066003651041
Nrn1,0.361339117842887
Ank1,0.360769438343829
Ankrd24,0.360269014644789
Gfpt2,0.359696261974338
Me3,0.358063534408273
Pdgfc,0.357677271623344
Cpq,0.357658484454211
Sema6d,0.357448206774881
Grin2c,0.356712813255415
Gbf1,0.356456866170456
Gm45904,0.356052644612243
Slc39a12,0.355805844033003
Rimbp2,0.355643678683473
Ttc14,0.355582327577167
Myo6,0.353628671491937
Bclaf3,0.353171842376453
Fryl,0.352679463677695
Mylip,0.352568127028512
Pknox2,0.350776293282323
Gm42397,0.350667495066383
Tle2,0.350465370878801
Wdr44,0.350022459362262
Cyth3,0.349504471545298
Ptar1,0.348993324341809
Fgf20,0.348399793622217
2900011O08Rik,0.348163318483112
Nrg2,0.345832589226043
Lypd1,0.345201147207044
Glud1,0.343096164556221
Klhl13,0.342962555019414
Clybl,0.342287553270608
Rgs11,0.341854228064527
L3mbtl4,0.341247491038168
Osbpl9,0.341195862370652
Hmgcr,0.34088360010437
Etv6,0.340637609659469
Platr31,0.340086053331723
Bmpr1b,0.339320073975563
Mctp2,0.339268166929973
Syt1,0.339239233780761
Scube1,0.339221906886796
Itgb8,0.338371281676452
Fhit,0.337655360662735
Homer2,0.33756824440155
Gabrb2,0.336431210467702
App,0.336133457983775
Unc13b,0.335871786710778
Siah3,0.335465163835413
Tacr1,0.335263124086684
Drp2,0.335178394998931
Slco2a1,0.334342824748936
Lgi1,0.334060813318912
Map2k6,0.333496439290706
Ror1,0.332137332079543
Col11a1,0.330903710469325
Gpatch8,0.33087340816873
Eps15,0.330652066257761
Ttyh1,0.330625324230362
Cacna2d3,0.328819184247892
Snrk,0.3282170210792
Srebf2,0.32752403799695
Prickle2,0.327376925787994
C230004F18Rik,0.326986820241986
Gm35188,0.325582000893073
Klf8,0.325419290515999
Vwa5b2,0.325408439846284
Atp2b2,0.324794311405143
Hecw1,0.324526805000157
Ano6,0.324046659667394
E2f3,0.323951499254286
Pantr1,0.322309115444812
Myh14,0.322230399619446
Kif21a,0.322125452220385
Plxna2,0.321469237026169
Flt3,0.320496171148704
Rap1gds1,0.320374249543379
Acss2,0.319372130730209
Ldhb,0.319243560187312
Begain,0.319020613991185
Pxmp4,0.318345457940293
Gm30085,0.318017075272967
Plxna1,0.317789850123728
Prickle1,0.317722537094612
Hmgcs1,0.316866060801959
Agpat4,0.316498846918147
Cpeb3,0.314967280178377
Vit,0.314064163858977
Plekha7,0.313316809957518
Lgr4,0.312971940016467
5330434G04Rik,0.312235313976647
Rgs8,0.311858415328594
Sgip1,0.311336725256027
Carmil3,0.310728848162591
Gm35501,0.310159530535099
Il1rapl2,0.309861199247307
Rps6ka3,0.309072633226327
Gm48742,0.30808830016619
Sdc2,0.30755003206798
Pcsk1,0.307078079605857
Gm12709,0.306169589950202
Cys1,0.305612300166907
Myrip,0.304822526522834
Rin2,0.304391564791633
Prkcb,0.303779067840957
Mx1,0.303023467016643
Sncg,0.302630500637066
AC159282.1,0.301088513454031
Dusp15,0.300505281276685
Lnpep,0.300352558879086
Gm38407,0.298937209827198
AC154683.1,0.298156673760544
Stxbp1,0.297934066342777
Ttc12,0.297735365395223
Cntn1,0.297550912938525
Runx2,0.297501774303491
Ablim2,0.297333829217541
Cacnb2,0.297078398929974
Gm42439,0.296698012986172
Smpx,0.296490640629931
Egfem1,0.296177159297834
Nsf,0.296109841453674
Aldh1a1,0.29597695364274
Frmpd3,0.295684467577235
Tenm2,0.294602670430672
Tmem232,0.293971244622681
Zfp521,0.293932247512824
Gm44593,0.292717770115242
Grin2d,0.292684128699118
Tbl1xr1,0.292456000502327
9430041J12Rik,0.291435486484828
Amotl1,0.290218646730894
Naaladl2,0.289966168632562
Fdft1,0.289633056130317
Lama5,0.289489114421536
Lmcd1,0.289353386768881
Las1l,0.288453312456836
Ripor2,0.28781475312697
Vill,0.287442075093375
Bckdhb,0.285044251636336
Cdc42ep3,0.284823673790341
D430041D05Rik,0.284468754793506
Cyp51,0.283591724516572
