"gene_name","module","color","kME_blue","kME_grey","kME_brown","kME_turquoise","kME_green","kME_black","kME_yellow","kME_red"
"Pttg1ip","grey","grey",0.0223991471025624,0.0570484737407188,-0.00753649612480945,0.0297961299525026,-0.0104069911126708,-0.0157193293845552,-0.0364956020392937,0.0202878567938088
"Ube2g2","grey","grey",-0.00316114436428451,0.0200239816199798,0.06962541267012,0.0169271144153425,0.00484805725632772,-0.00971167163056477,-0.0230219033134372,-0.00504525811282155
"Tspear","turquoise","turquoise",-0.0489071573582011,0.00468599354940291,0.0121934984668891,0.0678764729273939,-0.00567687651564279,0.0031158609165849,-0.0358636982253423,-0.0109910046807072
"Trpm2","grey","grey",0.0778932798081323,0.110324388084946,0.0118195433957254,-0.00289160418467683,0.0137343569198332,0.00940963541448111,-0.0584386279177501,0.0133845066751264
"1810043G02Rik","turquoise","turquoise",-0.0267172923690334,0.0269389752692294,0.0657245575264166,0.0597276529274435,-0.00200549067199802,-0.00251011828728231,-0.0596664819412522,0.00411070902855074
"Pfkl","turquoise","turquoise",-0.0717998031436367,0.0298054706448943,0.0809374843215546,0.124911945669739,-0.0117878209931363,-0.00754591378507626,-0.0740898689867185,0.00457968283355784
"D10Jhu81e","grey","grey",0.0260770969743602,0.0241724439285651,0.0579303050919445,-0.0158170513724836,-0.00406258825620788,-0.0241347589463637,-0.0179786773951397,-0.00166410908345509
"Pwp2","turquoise","turquoise",0.000993894262476545,0.0472010197738066,0.0124664318015658,0.0386220933757669,-0.0169079026134306,-0.00721534406004608,-0.0319572185717026,-0.00145354235551616
"Trappc10","turquoise","turquoise",0.0503039267633064,0.113263177756977,-0.00232688475252063,0.0448049278247593,-0.0495787495820215,-0.0193937996090783,-0.0580581071827411,0.0330014174195488
"Agpat3","turquoise","turquoise",-0.017254158109092,0.0646168197531757,0.00959181203472691,0.0707530531709859,0.00043452377909856,-0.00692366175355056,-0.00418167830384184,-0.00168456094958592
"Rrp1","turquoise","turquoise",-0.0675330991637778,-0.0341082065956342,0.18479503510711,0.0206573030468766,-0.0357015802863362,-0.0172484660860551,0.0718259582661088,-0.0615599042008656
"Cstb","yellow","yellow",-0.0503154419085603,-0.0584182197469582,0.131011922803628,-0.0330110520614177,-0.0344055606825147,-0.0101668366571252,0.173139318425745,-0.0880359868236626
"Pdxk","turquoise","turquoise",-0.00118189100516079,0.0170070181769104,0.131536803269147,0.019684570100752,0.0121489182969893,0.0304367756662842,-0.0735389507679229,0.0234647900589887
"Ilvbl","grey","grey",0.0494279318640217,0.0804497422979614,0.0361011493692444,-0.0017781124179618,0.00850011888802683,0.0030723792166239,-0.0157387950602926,0.0256972081943914
"Slc1a6","blue","blue",0.0571520935918951,0.0271610697499644,-0.000256025430808014,-0.0379678361674309,0.0812235046201818,0.0563149333553325,-0.0291994865137985,0.0412919137369311
"2610008E11Rik","grey","grey",0.0153427460989519,0.0504076773940072,-0.0370968839289127,-0.000313642237435409,-0.0180936830788231,-0.00272518404413752,0.0963104333285106,-0.00673058205174596
"Mier2","grey","grey",0.0542315703655707,0.0725920863462751,0.0190422760949889,-0.00711002604927703,-0.0220122502668269,-0.0234596285788161,-0.0507588628980999,0.0337500746733425
"Shc2","turquoise","turquoise",-0.128326532126814,-0.0931868874706995,-0.00716191558742079,0.0481631443155385,-0.00794655945276479,0.0358919528783172,0.145965793192645,-0.0188513459288422
"Tpgs1","brown","brown",-0.00304039286337738,0.00164172770181076,0.159946274716656,-0.000629966413254787,-0.0276553447357559,-0.0304818902762856,-0.015460344247922,0.00296562270848997
"Cdc34","grey","grey",0.0323799089312581,0.023703740933438,0.080788051753882,-0.0294153369660516,-0.0178063624338377,-0.0219649770173858,-0.0123168796088018,0.00862079444840954
"Bsg","brown","brown",-0.0793131212507988,-0.0723092218476996,0.249585454223746,0.0342613732071044,0.037635641252681,0.0262201695371986,-0.0449312223990474,-0.0228661563007274
"Hcn2","grey","grey",0.0658513512307204,0.126975511373393,0.0277983439952192,0.0158722851560599,-0.0361110703217019,-0.0314138310487841,-0.0495129621549546,-0.000923661742598527
"Polrmt","blue","blue",0.10210945926981,0.073490666086975,0.0274253792424856,-0.0668090839378191,-0.0247799651435786,-0.0189265386930696,-0.0448693822373213,0.0270409102472948
"Fgf22","blue","blue",0.0434999886947931,0.01099762943828,0.0293104030703714,-0.0374689830012457,-0.0076961349440918,-0.00269712668683815,-0.0398587600635417,0.0346472097302371
"Rnf126","turquoise","turquoise",-0.0219284618642179,0.0103726825767515,0.066141446829318,0.0310696761359945,-0.0490307747373101,-0.00951369653708577,-0.0462418086850767,-0.00587918595179008
"Palm","turquoise","turquoise",-0.0424684657284712,0.0704597436206013,0.000486338385234972,0.125605853863501,0.0185899770659384,0.0144428407904446,-0.0847358469897685,0.0625963744910966
"Ptbp1","turquoise","turquoise",-0.027266185115582,0.00779145256865903,0.0245886954353404,0.0397169024846866,-0.00655169787487147,-0.00244978139560985,-0.0155181665983585,0.0116091758631784
"Plppr3","turquoise","turquoise",-0.0896534621507206,0.00543895229633798,0.0405811812575824,0.149590251352704,0.0446019685818831,0.0640781366936771,-0.127579488072736,0.0765025738462283
"Med16","turquoise","turquoise",-0.0249630877425985,0.0188480283901524,0.0300769134846966,0.049150343702334,-0.0188734593912089,0.002969402463647,-0.0342532757986275,0.0100021188499913
"R3hdm4","turquoise","turquoise",-0.000136380707243066,0.0558138990816724,0.0497201020975503,0.0486772787896398,-0.049763157431893,-0.0304591982940853,-0.0601825886448855,0.0278408013382173
"Kiss1r","grey","grey",0.0336810006257977,0.0233639873801358,-0.00778628506042971,-0.0219696237983061,0.00517763260951968,0.00380722191948865,-0.0133221696297704,0.0191725986304531
"Arid3a","grey","grey",0.0153781042589319,0.0483048023975527,-0.0349247572776688,0.0180373172682853,-0.0312078804348342,-0.0382778241781351,-0.00417239920617266,-0.016670548764328
"Wdr18","turquoise","turquoise",-0.00381966721826896,0.0373229271522904,0.0993549087914798,0.0337690531918102,0.020648396108487,0.0179292556389679,-0.0369188216776369,0.00559047803797294
"Tmem259","brown","brown",0.0425535792448519,0.0400749607894777,0.0719382970591502,-0.0256153423514868,-0.0366878276302689,-0.00826270287589026,-0.0501767587766474,0.0123472184560076
"Abca7","blue","blue",0.241499150501312,0.187571843052594,0.0365827486550861,-0.141641722138428,-0.0661976819785285,-0.0781014498722657,-0.0866837559866768,0.0457904048204114
"Polr2e","brown","brown",-0.000689647912876661,0.00509360952721056,0.134317767695483,-0.00253986491581924,-0.0144154631529501,-0.00741693883324525,-0.0243664844345102,0.00174357111856231
"Gpx4","brown","brown",-0.00483967576218035,-0.0363214743334971,0.321712027780313,-0.0463213196908373,-0.0293025702619444,-0.0135813401921871,-0.023065682076743,-0.0371573790073963
"Sbno2","grey","grey",0.047317130164842,0.0854010097179511,-0.017353482946513,0.0107084691968858,-0.0169874800470414,-0.0196531826968065,-0.0427746158605712,0.00622758731855057
"Stk11","grey","grey",-0.00249435695001577,0.0277072103383513,0.0503629102144379,0.0242733679846256,0.00184164347362888,0.0236337247878828,-0.0206275801285566,0.0126393852187394
"Cbarp","turquoise","turquoise",-0.237813819207676,-0.0789692714659687,0.127327922246504,0.259547749760849,0.0152098897945995,0.00644734059492236,-0.0795120213902506,-0.034651944640722
"Atp5d","brown","brown",0.0567783636232002,-0.0062280598039921,0.432160383860203,-0.10162752041611,-0.0199103719356637,-0.0285755551155153,-0.0489431085251253,-0.0303549430049603
"Midn","turquoise","turquoise",-0.0402559703974013,0.00204961600417862,0.0168680549303285,0.0519184316147795,-0.0252628657314785,0.0071484111093394,0.0051230071864259,-0.0195909355756264
"Cirbp","turquoise","turquoise",-0.121661541238607,-0.0822915238347572,0.106584009703458,0.072933550815237,0.00869766271995197,0.0263300840031105,0.0278031963781129,-0.0321084567902913
"1600002K03Rik","turquoise","turquoise",-0.0429911368960061,-0.0223788670112942,0.0106941294231783,0.0274207988490542,-0.00551019626429821,0.0089822163055219,0.0203571576472976,0.00519270793519005
"Mum1","grey","grey",0.0324619961172644,0.051141950675477,0.0121780612126546,0.00780135762782825,0.0220806509268378,-0.00781595120467426,-0.0578305471611947,0.0144913476661156
"Ndufs7","brown","brown",0.0311537943896958,-0.0252028980583686,0.301243746481523,-0.0728292049538359,-0.00634985527497475,-0.0135082405267528,-0.0305432949512602,-0.0194396903633659
"Dazap1","turquoise","turquoise",0.00297105708618307,0.0726763485786167,0.0152467962236641,0.0517392901760815,0.000603311295736864,-0.00574320144015697,-0.0384944183292209,-0.00978351316778416
"Rps15","brown","brown",-0.0186469067851153,-0.0314370356009195,0.319221519087713,-0.0147154038648404,-0.00706799231127429,-0.00566222711973389,-0.0339900244902998,-0.00288741694829193
"Apc2","blue","blue",0.0865521518544557,0.0822625474668248,0.0336806394963293,-0.0240435769992703,0.00663620842906483,-0.00172835631234424,-0.078019756960923,0.069770959799642
"2310011J03Rik","turquoise","turquoise",-0.0420553236163579,-0.0103408958293858,0.0495328077080862,0.0346698403450173,-0.0375177435277453,-0.00821492639658794,-0.00444602523912656,-0.0170873776075625
"Pcsk4","turquoise","turquoise",-0.0135261079422267,0.0315236145145435,0.0152929364065203,0.0445447727486513,0.0136190665639032,-0.018768847214575,-0.0302754956807625,-0.0173392451780637
"Plk5","red","red",0.0289596304412549,0.0156125767920883,0.01739090458964,-0.0142900059662888,0.0246847808294648,0.144427915694716,-0.0504826054823746,0.135432695568368
"Mex3d","grey","grey",-0.0366471632933953,-0.040999191657939,0.038983963866286,0.00207271700753769,-0.00314729848442893,0.0121400709629032,0.0412016200190825,-0.0317412920209074
"Mbd3","turquoise","turquoise",-0.0406045377719411,-0.0258821203413559,0.0991419885089562,0.02347168921877,-0.0227675321866128,-0.0256511149538964,-0.0211522322558517,-0.033080288433584
"Uqcr11","brown","brown",-0.00473275709034083,-0.0258081016569655,0.379914096886551,-0.0378063135748926,-0.0141864958064512,-0.00413977753160417,-0.0346956622452123,-0.0223296202151241
"Tcf3","turquoise","turquoise",-0.000890688387357876,0.0308467800362834,0.0247466386983491,0.0354681924784417,-0.000622176779572159,-0.00701273123776652,-0.0423806006693182,0.00468241083258116
"Rexo1","turquoise","turquoise",0.00580087983189252,0.0595619739555523,0.0149125769347477,0.0466403172223933,-0.0269494856230145,-0.019795617356618,-0.0367051887587586,0.036468748535062
"Abhd17a","brown","brown",0.0278145148217798,0.0371960647900038,0.134283912426399,-0.00971628262061429,-0.0160668504955177,-0.0217123809227744,-0.045493330902134,0.0062453871258786
"Csnk1g2","grey","grey",0.0582964452968113,0.118749398663382,0.046884883362543,0.0232068403494405,0.0194363507845848,-0.0110295676244859,-0.0443361712631946,0.000546346490479938
"Btbd2","turquoise","turquoise",0.0108173822643029,0.0371348729671027,0.0431569346151595,0.0256894778768387,0.0253240092109742,-0.00594749880795016,-0.0558931517100947,0.0028715796509753
"Mknk2","grey","grey",-0.0425741279989676,-0.0423564383837225,-0.0013528862405164,-0.0109587848726209,-0.0232556475859394,-0.00847296562703709,0.0905445509107114,-0.0460115890468048
"Gm26541","grey","grey",0.00598179727104636,0.0281346897815968,-0.0128333919951339,0.00605775143652304,0.00501803104645005,-0.00165347787436516,0.0223610761346422,-0.0320594640814751
"Mob3a","turquoise","turquoise",-0.0015022067289179,0.037931237211101,0.0131588349927878,0.0209688803491143,0.010216675962108,-0.0158854616513383,0.0169488335395026,-0.0240855713425659
"Izumo4","turquoise","turquoise",0.0159450072591127,0.0598450228226528,0.0676972077032486,0.0524303691117958,0.0880996380517606,0.0165286058737341,-0.121504926439455,0.0285718470957684
"Ap3d1","grey","grey",0.0827671767713545,0.128453199377124,0.0343776335199679,0.00729483645739814,-0.0142184179714636,-0.0307411142566692,-0.0600894107456388,0.0228527787328626
"Dot1l","yellow","yellow",-0.150202918725111,-0.108500371170363,-0.0521953547816101,0.0186890722872799,-0.0538623064003639,-0.00699525297927121,0.369468272766475,-0.16299587641046
"Plekhj1","brown","brown",0.0073156707880799,0.0167622202377496,0.138241397733202,-0.000246509419704641,-0.0189905649569902,-0.0268195405362246,-0.0539129776379109,0.00269100080322227
"Sf3a2","grey","grey",-0.00082643309974049,0.00320677955915698,0.0373474484310728,1.9336890397138e-05,0.00299983604599642,0.0130468012526217,-0.00255416308310095,0.0014121893369222
"Oaz1","brown","brown",0.00567522456636047,0.010264349846104,0.188759113700992,-0.0101525547638539,-0.0241189034894923,-0.00758484692549386,-0.011315906272437,0.00952484926479884
"Lsm7","grey","grey",0.00723587811119392,0.0504710626891028,0.104121385567848,0.0280945667088796,-0.0234470075223513,-0.0212223495335314,-0.0522133574505165,0.00587470313138101
"Sppl2b","turquoise","turquoise",-0.0204670607165517,0.0366665107058294,0.0312446842951179,0.0574417920526553,-0.015328218916573,-0.00547224613580834,-0.0675440110651263,0.00971902991648375
"Timm13","brown","brown",-0.0316973087208394,-0.0292255335824908,0.182740738848773,-0.000203194514606587,-0.0260170089897206,-0.0279363604732753,-0.0087486120926327,-0.0179940033792294
"Lmnb2","grey","grey",0.00072815133308466,0.0286708819654342,0.00322658316936986,0.0167318740948221,-0.0175002780501041,0.00459465060931899,-0.029158059280888,0.0183319487060163
"Gng7","turquoise","turquoise",-0.302492780945919,-0.00955495754990224,-0.0131006014571941,0.37684038723187,-0.0874062256601819,-0.082920072932784,-0.0489207249522065,-0.0753572113380435
"Diras1","brown","brown",0.0161530013117772,0.00115411637583147,0.110226418201477,-0.0309036460073087,-0.0356725835407022,-0.0336810576502779,0.00146475875040279,-0.00357285009425873
"Slc39a3","grey","grey",-0.00645686165902008,0.0394882090531812,0.0199328733691656,0.032993697685542,0.00395684094143641,-0.00218462109694307,0.00761414843964332,0.00114160105666525
"Sgta","grey","grey",0.0504976439761311,0.0774837189157826,0.0767952240259445,0.000626762575864753,-0.0100209827967583,-0.0178154906148962,-0.0539194595567423,0.0331688111983615
"Thop1","turquoise","turquoise",-0.000238583034909948,0.0189421752957398,0.0571728098950464,0.0125749243275797,0.0011334036350913,-0.0113160033022524,-0.0266529369334975,0.00873111609813193
"Map2k2","turquoise","turquoise",0.0110152032804968,0.061482092431068,0.0742214813300503,0.0349684421449973,-0.0150774406286048,-0.0232714805483491,-0.0576483430155334,-0.0243260456293689
"Zbtb7a","brown","brown",0.0575432591514035,0.044252775458676,0.0736199491880325,-0.0321835822860618,-0.028741825337302,-0.0201042211910775,-0.0403489042286465,0.0298351227180678
"Pias4","grey","grey",0.0548920019877239,0.0812276326617255,0.0415548505766158,-0.00590337000916912,-0.0337010546029896,-0.0131540968576378,-0.0486026333069481,0.0303777945790984
"Eef2","brown","brown",0.0301878185602421,0.00165272073095102,0.314492214845002,-0.0531690219131079,-0.0130502831462608,-0.00934920248760403,-0.0333413799725842,-0.0102269896890256
"Dapk3","grey","grey",0.00754343497998404,0.0140525682088625,0.0793796501005075,0.00175074547559051,-0.00682473443563413,-0.0273583036746366,-0.0262628600236251,0.00327785156246042
"Atcayos","grey","grey",0.0191801904476312,0.0535208865238207,-0.0137745675069476,0.0258943501352824,-0.00106401878600719,-0.0139152993599708,-0.0179903245757855,0.0199735507239111
"Atcay","grey","grey",0.0935663538251471,0.161777872735225,0.0444919204017479,0.0231260951186161,-0.0493667108328294,-0.0494047233217768,-0.0922326267785727,0.027943394488355
"Zfr2","blue","blue",0.107163549056645,0.0999860659225426,0.038072521613447,-0.0587298578896739,0.0106619971677402,-0.0266419501591964,-0.015485787361706,-0.00622667394782238
"Matk","brown","brown",0.0656391471636474,0.0932743749919509,0.118448810147275,0.013355027057758,0.0311581417065788,-0.0318108551857945,-0.163408608033144,0.000829164431447412
"Mrpl54","brown","brown",0.00121735513947128,-0.0171099187414564,0.150700793582782,-0.0353536139645094,-0.0160814684362521,-0.0194838619223273,0.0288158095399726,-0.0429947824220258
"Apba3","blue","blue",0.0511261489374917,0.0450549786521845,0.0451739213503051,-0.0344191149102265,-0.0247314204644591,-0.013217242671864,-0.0124344933500315,0.013511583810895
"Pip5k1c","turquoise","turquoise",0.00684271212867405,0.0623745513201985,0.0686597672603716,0.0548100588081676,-0.00653086580439014,-0.0124928886601218,-0.083590394240411,0.00705171230632983
"Cactin","grey","grey",0.00921787769009282,0.0337874980692798,0.0296440166896012,0.0109356007928856,-0.00819450853922672,0.00388760237815531,-0.00230685777080497,0.0188800895601662
"Hmg20b","blue","blue",0.0900731502103016,0.0496181087960857,0.057955391279904,-0.0750550301179774,0.0104006910833843,-0.024060237905108,0.00311959738579962,-0.00498310343440014
"Mfsd12","grey","grey",0.0216734143705486,0.020076293476707,0.0376663113236702,-0.00649095713438237,0.0194849928812518,0.00340901809329715,-0.0264178885231603,0.000384850182067824
"Fzr1","grey","grey",0.0300931291447848,0.0529971612155446,0.0534770690490622,-0.00246792897676549,0.00727122062539776,-0.012782285361049,-0.0253961917421304,0.0017970092110014
"Nfic","turquoise","turquoise",-0.0149179510385149,0.0303740244081586,0.0382882658477617,0.0435737495742961,-0.0218374098295049,-0.0210513947586983,-0.035802976904827,0.00409103380864111
"Celf5","turquoise","turquoise",-0.28119354431712,-0.0272258510991284,-0.000858488253160182,0.365817014857458,-0.0122132677748079,0.00152749386705662,-0.127728488549146,0.0166810432856997
"Gm16105","turquoise","turquoise",-0.198035186290955,-0.0178106808818685,0.0196576892589595,0.2570781977558,-0.0382897328942539,-0.0308320218683952,-0.0853753793786952,-0.0110204072387243
"Ncln","turquoise","turquoise",0.0132132048075903,0.056049627147923,0.0452594643039213,0.0325723820439528,-0.00816141007471123,-0.0198004433524305,-0.0616181814999121,-0.0075415969932208
"Gna11","grey","grey",0.00174621193458636,0.0311338025826757,0.0954026962956753,0.0158567759227519,0.00726394596854954,0.00448909107532763,-0.0484601932837972,-0.00365352133064257
"Aes","brown","brown",0.0668438576219523,0.0174562053516355,0.329756851963278,-0.0915106992728985,-0.0352420067896884,-0.0431714395936539,-0.0366897803968535,-0.0214559633400182
"Tle2","blue","blue",0.301952624953887,0.22468069250051,0.0541849997078156,-0.177848745314797,-0.0524629235940299,-0.0275106396492034,-0.163256725176357,0.0808068196080271
"BC025920","grey","grey",0.0241929138893972,0.0432953966378886,0.0265693401998385,0.00332529003675676,0.00681679924772793,-0.00714968628314173,-0.0192050740067022,0.0162629707598495
"Sirt6","grey","grey",0.0252441045798746,0.0501507711391971,0.0259028615132521,-0.00150196030716921,-0.0124221565531974,0.00209359913771593,-0.019228821916298,0.000317540267807699
"Ankrd24","blue","blue",0.329089709817141,0.179982480332874,0.0616426750659294,-0.264564645554088,0.0586342513496766,-0.0193107481296451,-0.0641206459669554,-0.0110032380314292
"Zfp433","grey","grey",0.0135929977203329,0.0370409893060328,2.43469844707834e-05,0.0103048305004773,-0.0137336307486498,-0.00915404124403382,-0.00812749212756152,0.011223903303671
"Gm3055","turquoise","turquoise",-0.00635783593620733,0.0233705740841433,-0.00413648478381905,0.0285267122585778,0.00443752344319252,0.0057726749193035,-0.0101365359181841,0.00775478755711578
"Zfp781","turquoise","turquoise",-0.00358008786509759,0.0306874276172938,-0.0111039190653397,0.0311600418577091,-0.0314862359146762,-0.0257543838021071,-0.0143884226629668,0.0115130932418851
"Zfp873","turquoise","turquoise",-0.0422663253122272,0.0176442942087843,-0.0258977315717677,0.0731457681863556,-0.0160878077728495,-0.0118057703607562,-0.0167569775089805,0.0145143497816433
"BC024063","grey","grey",0.00935872609379902,0.0413684437683964,-0.0411023641424119,0.0320519074679988,0.00134280494102584,0.00353902354678473,-0.0161526330185051,0.0166176581906378
"AU041133","grey","grey",0.0495850825202733,0.108959265454788,0.0180976769354946,0.0331542826124531,-0.0594007005446442,-0.0678785634621163,-0.0804202972774432,-0.0204678843990343
"AC158605.1","grey","grey",0.0303594888168308,0.0659005388317081,-0.0182127993765186,0.0171314469825917,0.00627171423581416,-0.01630027345213,-0.0209036789255808,0.02040587297974
"Zfp938","grey","grey",0.0253935477081046,0.0613019650740605,-0.00133719758870725,0.0215020064620323,0.00573798590269587,-0.00527088515837636,-0.0372234879853009,0.00440591171543853
"Gm4924","grey","grey",0.0291165261438041,0.0941291428797783,-0.0571781288467339,0.0377056251966694,0.0267860174110143,0.0395649061749213,0.00726540309301969,0.0542517547848353
"1190007I07Rik","grey","grey",-0.00209459179130231,0.0172018199926739,0.0407667391766479,0.0194090206732329,0.0195613351765237,0.00447859564104278,-0.0254884846654712,0.00505815102595265
"Tdg","turquoise","turquoise",-0.0734642166370901,-0.00788438395150376,-0.0114720875214863,0.0770350610608053,-0.00525313304735921,0.00518729799500455,0.0281535073313149,-0.021128592645771
"Hcfc2","turquoise","turquoise",-0.0339175697150471,0.0502331067964471,-0.017579373516818,0.0912220367777177,-0.00729755977554606,-0.00229721372096632,-0.0305323117337892,0.0211128665459977
"Nfyb","grey","grey",0.0127056282216388,0.0376975593897808,-0.00783505625015452,0.0186745121504084,0.00898952317156745,0.00443827033288073,-0.0154188581045616,0.00863532684615076
"Txnrd1","turquoise","turquoise",0.0126781243720721,0.071018701184805,0.0220937189090976,0.0466812607902028,0.0121701183378034,-0.0270185705453379,-0.0385280794441744,-0.00661968324175621
"Chst11","turquoise","turquoise",-0.148580206421028,0.112951274838818,-0.0365699041709703,0.328491276914183,-0.130266725291168,-0.176786672229753,-0.134196356553057,-0.0560345106132986
"Slc41a2","blue","blue",0.173622922552989,0.107779337587408,-0.0410852777016222,-0.139947425958909,0.0448854717755471,-0.0408905121364364,0.082214460488031,-0.0047430964627277
"D10Wsu102e","blue","blue",0.171045429732123,0.13207875528465,-0.0199774190090611,-0.122549793019394,-0.0134924984250123,-0.015773850728039,0.0586872962930439,0.0100617655701078
"Aldh1l2","yellow","yellow",-0.0827317751743815,-0.0925479180384159,-0.041824961260622,-0.0602795990341583,0.00332331031637058,0.0128370435442849,0.364350126529628,-0.148828633815195
"Washc4","grey","grey",0.0280520462547953,0.0669193997962955,-0.0273426934067587,0.00941781774778837,0.020697784165108,0.0120278011565937,0.0293548200442397,-0.00718116388626551
"Appl2","blue","blue",0.11362381135235,0.107496027060507,0.013440071524893,-0.0509400827626739,0.0226560618718208,-0.00240933091448094,-0.0439577392969761,0.0410655187824129
"1500009L16Rik","grey","grey",0.0804985448014276,0.0912738062631778,0.0212239850435679,-0.0081049863977573,0.077755181087081,0.0243046650141433,-0.0933623176821135,0.0773497914682009
"Nuak1","turquoise","turquoise",0.0136728292348666,0.0794720710862382,-0.00923902734344635,0.0748880489254903,0.0230868963833014,0.0232967229255435,-0.0760245563946437,0.00850131454112307
"Ckap4","grey","grey",0.00129631600351895,-0.0113303885211278,0.0358484084857897,-0.0269408337541164,-0.0190433787782952,-0.00911112331381931,0.0719260404701051,-0.041606165944991
"Tcp11l2","grey","grey",0.0363507583515086,0.00635427804070685,0.0191471082308297,-0.0541057314618879,0.00144669560311462,-0.00430110595079253,0.0382652862347123,0.0152532667059227
"Polr3b","grey","grey",0.0677519096908187,0.105452239797091,-0.0145734618806451,-0.00753241928099327,-0.0100549428673705,0.0145693910622605,-0.00418796772702851,0.0438734782218677
"Rfx4","grey","grey",-0.0237091630458433,0.00412886158292529,-0.00125882280842518,0.0380614805695554,0.0019514933518446,0.0145337754321018,-0.0198315949105565,0.002392538221728
"Ric8b","turquoise","turquoise",-0.00720681005585817,0.0933934088104422,-0.0434567328161181,0.0884537913933652,-0.0153843193270079,0.0295336315522793,-0.00490686941715454,0.0472546546252169
"Tmem263","grey","grey",0.0799070705174077,0.0822979401443525,0.0214450794707257,-0.0441210152666558,-0.00642436944919062,-0.00558535944087239,0.00561458122509377,0.0180041507660744
"Mterf2","grey","grey",0.0681096095909772,0.0709969181319588,0.00800355542015979,-0.0309440051679253,0.00544048382345254,-0.0248214347165851,-0.0224227273968444,0.0212236813991527
"Cry1","grey","grey",0.0369584564845682,0.0556505008580865,0.0111652519635243,0.00668293052317863,-0.00665896810724864,0.00088994547180821,-0.0320672688825735,0.000845878794566
"Btbd11","blue","blue",0.271993475409288,0.232079712654104,-0.0265808134176651,-0.103068785191939,0.380287984538045,0.0442544913511557,-0.123156789378812,-0.21138269427064
"Pwp1","grey","grey",0.0375963568731642,0.0568589947252883,-0.0246857161948316,0.00408135061348797,0.0177408503594577,0.0199807040958728,-0.0197503933391516,0.0462875986788095
"Prdm4","grey","grey",0.0231420962153013,0.0604414520479347,-0.00516131234700868,0.0173196058600652,-0.00689356593397205,-0.00655708559649134,-0.00498756003247862,0.00414384348190384
"Ascl4","brown","brown",0.0139721968849722,0.0135194671916252,0.0346291874307857,-0.00381229306069563,-0.0141735824940924,-0.0111697540977976,-0.0344287898105145,0.000930148205407742
"Rtcb","turquoise","turquoise",0.0083816207845943,0.0402610183171582,0.0494977013553036,0.0279958738116738,0.00474692547292445,0.00344036933153318,-0.0377105394587208,0.0219938073955107
"Fbxo7","turquoise","turquoise",-0.0267234180808629,0.0381018006160188,0.0075808871136478,0.0673408784217229,-0.0273487399953198,0.0338281545683824,-0.0177420171220052,0.0223177943797334
"Syn3","turquoise","turquoise",-0.167586485937139,0.00918440431478116,-0.0988035781428762,0.245244187022718,0.0448723758748258,0.144082414723149,-0.00245238192665783,0.109737723224012
"4930486F22Rik","turquoise","turquoise",-0.0441734648406215,0.0104666038909768,-0.0169933846936659,0.0632376294780266,0.00456916115592136,0.0445929456964364,0.0153355548285341,0.0180108473568838
"Timp3","turquoise","turquoise",-0.102645769499946,-0.00749271024713249,-0.00422185066780874,0.127979196320251,0.0118635366588608,0.0588450434473253,0.00576969760424218,0.0224629773692995
"Hsp90b1","turquoise","turquoise",-0.163840009505275,-0.0421797668263627,0.054442179021986,0.180305122078466,0.0304729349674789,0.0244004743778459,-0.0157031075750288,-0.0259414986746846
"Nt5dc3","blue","blue",0.0487559904308252,0.0100419116278405,0.0494696133333649,-0.0702341868766021,0.0323726205199448,0.030971235627881,0.044772233050584,0.024163699113003
"1700113H08Rik","grey","grey",0.0627707927988076,0.0611586096678371,-0.018682921338568,-0.0277118846164109,0.00818220283773786,-0.00472664769919532,-0.0150045453126926,0.0185285045501714
"Igf1os","blue","blue",0.0754367370083312,0.0369228432434415,0.0171928052348159,-0.0553477007937161,0.0764546410578644,-0.0178906250237569,-0.0189282919455852,-0.0274078497116069
"Igf1","blue","blue",0.420190172506692,0.21848985911168,0.0393472070706314,-0.297174928395887,0.332973312669791,-0.119008937460206,-0.134811299783206,-0.105333514298507
"Pmch","brown","brown",-0.0289971060784145,-0.0159439870185555,0.107595306619645,0.0207362707965646,-0.0138124354369307,-0.018469394802856,-0.0100333868673201,-0.00522290856852995
"Nup37","grey","grey",0.0319816079575512,0.0520230238152741,-0.0133534568653855,-0.00045449831880664,0.0443261908477848,0.0156158772717615,-0.00375712591751508,0.00173872630465699
"Washc3","grey","grey",0.0131932238574215,0.057009189397934,-0.0101658217401971,0.0243613089957402,0.0178858543209217,-0.000454553062104008,0.00283259989580527,-0.00292582620938629
"Dram1","blue","blue",0.122784509419321,0.0947788067006574,-0.0371425200072182,-0.0717123164294943,0.0979738509642719,0.0273726606598446,0.00481563540396732,0.0395096891057493
"Gnptab","blue","blue",0.163562283044823,0.144392637960595,-0.0233172039698541,-0.065684268347265,0.0736116073330755,0.045504514508914,-0.0646461747662326,0.0601316817619162
"Gm16235","grey","grey",0.0385532612995122,0.0370478223326737,-0.0228472410079561,-0.0141873051915631,0.0382173921640908,0.0358734670338829,-0.0239098304443473,0.0243755550192398
"Chpt1","turquoise","turquoise",0.028623587465943,0.1395281970961,-0.026147940748805,0.0954996002700581,0.0332340577204997,-0.0329784103523213,-0.0882966839474545,-0.0190375590375259
"Sycp3","turquoise","turquoise",0.0186114163238067,0.0561567268182604,0.0290324251252616,0.02562886814401,0.00190826302609135,-0.0425412534767056,-0.0524162423379176,-0.044891974262427
