gene_name,kME
Grhl1,0.197763262150827
9530036O11Rik,0.197566923973162
Ankrd28,0.197236227935758
Narf,0.196875269666745
2700069I18Rik,0.196488669365583
Depdc5,0.196426927207571
Pnpt1,0.19638244691281
Sema7a,0.196247676834406
Sybu,0.196125374386365
1700010K23Rik,0.195893475073849
Chchd3,0.195833006542694
Slc4a3,0.195448106399928
Gm39185,0.195229392955231
Mroh1,0.194757389224727
Mapre2,0.194655745167214
Grin2d,0.194586739084346
Acvr1,0.194219528017319
Iqgap1,0.194179412434997
Gap43,0.194071705876662
Lgi1,0.193310753677044
Sestd1,0.192735871851879
Gnaq,0.192375486156373
Gm27032,0.192294210986671
Adrb1,0.192173563248978
Slc25a21,0.191938941271488
Dusp15,0.191818733449526
Rsu1,0.191791681491474
Osbpl1a,0.191469475388931
Gm28175,0.191448449564938
Ispd,0.190945341544807
Eif2ak3,0.190458275538079
Dync1h1,0.189603388134864
Asph,0.189422450243794
Gm7694,0.189284227100329
Mindy2,0.188814065846235
Sorl1,0.188328717801021
Snx30,0.187726424639575
Slc41a2,0.187347862589356
Elovl7,0.187335243929503
Raver2,0.187275596346102
Aldh1a7,0.186946434633029
4930570B17Rik,0.186886236934329
Arfgef2,0.186387563304616
Pou3f3,0.186243275052712
Exph5,0.186127916234741
Focad,0.186049997328618
Tanc1,0.186027117177121
B830012L14Rik,0.185982430562323
St3gal6,0.185787611516568
Pitpnm2,0.184930450429941
Trim43a,0.184805390252163
AC159282.1,0.184779742200108
Pcx,0.184761675455177
Idi1,0.18450780122716
Pmepa1,0.184493927406164
Sgpp2,0.184281214791368
Dock2,0.184268816237216
Il13ra1,0.184146879818305
Sptan1,0.184054174919879
Hs3st1,0.183930519405103
Kctd1,0.183898435986346
Epb41l1,0.183870083637689
Ntng2,0.183708873770955
9430037G07Rik,0.183694555780094
Lypd1,0.183495499764179
Coro6,0.18347828002799
Scn3a,0.182563521474948
Itga9,0.182427948924403
D10Wsu102e,0.182419770179322
Arhgap23,0.182363165466475
Rras2,0.182346167966181
Syt9,0.182216229495965
Ncoa3,0.182190715454529
Col4a3bp,0.182163191594412
Rgma,0.182048635087321
Ermp1,0.181953053268757
Eml2,0.18184295797544
Gm28050,0.181594280228946
Gm16183,0.181536923042233
Rap1gap,0.181343114833962
Lrtm1,0.181160709711502
Diras2,0.1810076291541
Grk5,0.181001246899173
Dpysl3,0.180835244605896
Ccdc136,0.18081254841734
Bcan,0.180727704338286
E330013P04Rik,0.180565621883799
Sh3rf3,0.180394068210237
Kif5a,0.180302153320393
Slc6a15,0.17939434047095
Ror2,0.179281855426178
Shb,0.179126244170394
Etnk1,0.178820946226106
Dnajc13,0.178394409434261
Aass,0.178380379326777
Zfp943,0.177837553406432
Ptpn2,0.17775404418132
Ptpn3,0.177579387679426
Dhcr24,0.177495533734738
Jph1,0.176853243790066
Zw10,0.176724821487196
Elovl6,0.176700604544163
2010300C02Rik,0.176467039982617
Tle4,0.17644973092089
Fam110b,0.176208665966637
Morc4,0.176162807893477
Gm47136,0.175961266239738
Hexb,0.175618714623972
Abcc4,0.175385386986422
Tmtc3,0.175165718941921
Edem3,0.174765386801462
Zfp385a,0.174765102715332
Add3,0.174597542457014
Rell1,0.174440046663257
Gm47271,0.174285824029585
Gm12394,0.174167996100159
Nfyc,0.173759667378116
Tom1,0.173394255461661
Sacs,0.173356699697048
2610027F03Rik,0.173251444988603
Tuft1,0.173219836633646
Ptbp3,0.173016145088636
Myt1,0.172623218216806
Crot,0.172415600365317
Mcf2l,0.172303185782368
Macrod2os1,0.172052153134603
Slc22a23,0.171998007787511
AC154546.2,0.171943704481432
Epas1,0.171908779076544
Jakmip2,0.170993650954155
Iqsec1,0.170850005793805
Gm39244,0.170831789396524
Sclt1,0.17074085450162
C130021I20Rik,0.170552940486357
Pitx3,0.170257985361282
Diaph1,0.17022337981267
Vps13a,0.170142079251296
Zdhhc2,0.170095606658901
Fbxl4,0.16989095663273
Gpr161,0.169886359571093
Hmbox1,0.169748599615376
Fbxo28,0.169232582765548
Cdc42bpb,0.168805856222243
Sc5d,0.168657874200063
Nipal2,0.168616995745819
Kif1a,0.168314306010046
Zfp57,0.168097962038491
Plxna4os3,0.167922836834027
Ano10,0.167505191696843
Prss12,0.167462646497519
Elf2,0.16703241426415
6030443J06Rik,0.166912020302204
Aco2,0.166762183823265
Gmpr,0.166624346616332
Fam241a,0.166506886186204
Fbxo34,0.166289112207642
Gm2824,0.166193747497972
Gpr63,0.165835326870879
Rarb,0.165763706277844
Atp1a3,0.165373226308575
Nr6a1,0.165170527940164
Gm20629,0.164917892047532
3110021N24Rik,0.164723239208686
Herc1,0.164553169479353
Rnf157,0.164380599081635
Zmiz1,0.164177186774385
Megf9,0.164138099783711
Uap1,0.164090806935862
Luzp1,0.163900424859876
Spx,0.163768376863218
Sri,0.162970318913098
Ankrd29,0.162870718827032
Rassf5,0.16269164693886
Lmo7,0.162453754243864
Tmem55a,0.162358388648471
Acot7,0.162234861014289
Ifitm10,0.162132228417325
Rai14,0.161405956245642
Apbb2,0.161235560878363
Tln2,0.161113612870961
Pde8a,0.160934660283307
Itgae,0.16080077852895
1810041L15Rik,0.160775697562954
Gm7854,0.160773626925876
Oxct1,0.160564756862476
Bend4,0.160375813198598
Gnl2,0.160233773572529
Tfeb,0.160163700639968
Hsd17b7,0.159736902204817
Sqle,0.159472617676715
Lima1,0.158826874344312
Vcl,0.158794782164648
4930402H24Rik,0.158683145031757
4732471J01Rik,0.158422738738371
Azin2,0.158387229732607
Prkdc,0.158365360183393
Gm38825,0.158144493524009
Nhsl1,0.158140174782404
4930567K20Rik,0.158096619028531
Pakap,0.157710664825063
Gm2117,0.157626576969946
Vmn2r87,0.157586069944504
Lin52,0.157386177824643
Tmem207,0.157090281217952
Taf4b,0.156825477337355
Cys1,0.156649523371349
Gss,0.156346474025696
2810049E08Rik,0.155728720766474
Cox19,0.155689977153994
Spats2,0.155541887852451
Gm26691,0.155506576125437
Styk1,0.155107949218654
Stau2,0.154959797352338
Lmtk2,0.15490421622661
Bdnf,0.154733387422966
Gm27153,0.15457374095703
Snta1,0.154543845780188
Gm36146,0.154534752887311
Rtbdn,0.154497641310572
Fgf9,0.154457488707907
Btbd3,0.15442263807269
Hmgn3,0.154129618520927
Pgm2l1,0.154079682921806
Ltk,0.153914790011484
Gm28539,0.153763345362636
Ncoa7,0.153673518352079
Kcna2,0.153459608881081
Myh10,0.153094394495634
Lrpprc,0.152943409762369
Phlpp1,0.152861056281608
Ptprj,0.152604035328694
Ifrd1,0.152577251088081
Neurl1b,0.152569328208774
Camkk2,0.152479671028643
Gm37168,0.152331968164181
Cab39,0.152036463433141
Platr25,0.151969525019397
Lmln,0.151929888375744
Mphosph9,0.151888897680134
Cntln,0.15149804675908
Hspa4l,0.151169837471408
1700112D23Rik,0.151157080862432
A730056A06Rik,0.151127961480188
Rap1b,0.150727751722348
Adamts20,0.150572261323064
Spata6,0.150485930864517
Bcas3,0.150484354998723
Srrm3,0.150338333139166
Gm4221,0.149930556340819
Gm26979,0.149806686293197
Slc44a1,0.149576376642548
Nbeal1,0.149574595733317
Elavl3,0.149442300428218
Gm1992,0.149416834365617
Cblb,0.149111242947892
Fat1,0.149096937924115
Arhgef3,0.149082578759738
Gm14211,0.148906317420315
Lrrk2,0.148662529266527
Cdk19,0.148568359599568
Nkd2,0.148309025857812
Trak1,0.14829897731824
Pde4a,0.148297173205496
Esyt2,0.148239888656391
Klc1,0.148230024597845
Ebf1,0.148116794322575
Slc25a27,0.147974022544547
Gm49226,0.147915522724311
Zc3hav1,0.147853861790935
Tpcn2,0.147831774496398
C230034O21Rik,0.147571477815659
Dhcr7,0.147534315716723
Cd55,0.146843311277064
Tmprss5,0.146842091544359
Fam126a,0.146610658669586
Sppl2a,0.146477437450843
4930452B06Rik,0.146412234369573
Btbd7,0.146164841528734
Ccnd3,0.146142618523869
Cgn,0.146107582374363
A930012L18Rik,0.146006722579482
Ankk1,0.14578435444113
H2-T22,0.145464986379701
Gm46329,0.145147114740574
Nkain1,0.145108079831866
Gm15631,0.145065444739733
Gnal,0.144800746966597
Mettl27,0.144558117506031
Pitrm1,0.144409749404497
Gm15494,0.144112600336936
Nars2,0.143789779116734
Bicd2,0.143573421676633
Ccser2,0.143405893883285
Lmbr1,0.143231377137919
Snrpn,0.143177163316689
Slc22a14,0.142985057237527
Rps6ka1,0.142740981767614
Tmem241,0.142665310752222
Ints9,0.142507177649709
Rassf3,0.142498337652184
Gm17359,0.142364157744077
Acat2,0.142155589357653
4930405A10Rik,0.14212560346882
Rab6a,0.142074989672967
Tmem47,0.141985080809123
Tulp3,0.141951703316301
Chrna3,0.141868073634144
A830009L08Rik,0.141723938761874
Cd46,0.141571671644785
Esrra,0.14089088755148
Tspan17,0.140775161690124
Fchsd1,0.140771717194999
Zfyve9,0.140769491098243
Mipol1,0.140542346025483
Hectd4,0.140399091704488
Lpcat1,0.139984414190724
Pmvk,0.139629504002183
Gm4793,0.139471574525614
Gm16036,0.139337494845784
Limd1,0.139203590664527
Fyn,0.139113377495356
Ubxn2a,0.139112731960192
Pcyt2,0.138983592059021
Gm44767,0.138701945374032
B230118H07Rik,0.138574009040487
Mthfs,0.138340697643721
Rbl2,0.138331953044334
Gm31508,0.138312748920905
Blm,0.138306826128762
Rab13,0.138064815565995
Mms22l,0.138039918060443
Gm48239,0.137953408760965
1110019D14Rik,0.137911648276993
Aacs,0.137671172873309
Tpd52,0.137602181607175
Ppm1k,0.137349319386442
Gm26797,0.137208789899552
Fnbp1,0.137058942441408
Gm48791,0.137053471951414
Fdxr,0.136777488874838
Gm48166,0.136727270606734
Ptp4a3,0.136641021580757
Cep290,0.136584093445515
Cep70,0.136527244382915
Fbrsl1,0.135876205823887
Pcmtd2,0.135775367580795
4933412O06Rik,0.135697399740302
Pip5kl1,0.135669634114893
Chmp4b,0.135602749434925
Nrg4,0.135564329419433
Tmem38a,0.135539996344217
Acat1,0.135506506720935
St8sia5,0.135354007718794
4930532I03Rik,0.135226459448571
Gm46124,0.135132325044095
Gm15893,0.135010429318311
Psg16,0.134948017152048
Fnip2,0.1346388747063
Pygb,0.134636845864976
Clip3,0.134386373545133
Itgav,0.134149730346886
Kctd9,0.133733939390614
Gm28750,0.133728939665358
A530046M15Rik,0.133612912648904
Optn,0.133560215489996
Abhd5,0.1333814156925
Adamts10,0.133360801211683
Psat1,0.133235965313329
Kifc2,0.133079202783115
Ttll7,0.133059320987217
Mpc1,0.132928120111535
Vgll3,0.132819852506012
Rnf207,0.13273032620496
Tubd1,0.13258127542947
Fbln5,0.132439625800204
Stat2,0.132399949963015
Xpnpep1,0.132125747423463
Usp3,0.131996551056943
Adcy9,0.131906512122639
