"gene_name","module","color","kME_grey","kME_yellow","kME_salmon","kME_green","kME_brown","kME_blue","kME_turquoise","kME_red","kME_cyan","kME_magenta","kME_black","kME_purple","kME_greenyellow","kME_pink","kME_tan"
"Rpl10","grey","grey",-0.0180057892671364,-0.010202549480346,-0.00950981396195242,0.00413523779249681,-0.0234241648010914,0.00881051779942723,0.00750620863969923,-0.0257335612906635,-0.0228492449592381,-0.00699502977949914,-0.0228936883806556,-0.0185441727820225,-0.0293433950225739,0.0330027254386236,-0.00790355519508397
"Taz","grey","grey",0.081237197657573,0.0249744564794981,-0.0017747386286992,0.0197017669677111,-0.0277178239872821,0.074519304435219,0.0049403736962344,-0.0185260379824108,0.0203617511987882,0.0254221940543006,0.00469679200142059,-0.0182943352987228,-0.000798780037954467,0.0561179514865247,0.0387851757715069
"Atp6ap1","grey","grey",0.0184534588727069,0.00304331984020055,-0.012948230810876,0.0108035254361289,-0.0435479652118841,0.0502151136678296,0.0599961635342067,-0.027999040788345,-0.000775988773362368,0.0129011282721101,-0.0107313957537367,-0.0266051000750412,-0.0316204655025068,0.117488811634719,0.00638295631301139
"Gdi1","turquoise","turquoise",0.0237332435688306,0.00748929138186225,-0.0188732314121827,-0.0546302138924006,0.0135489107689149,-0.00677533115375933,0.120012828191231,0.0318335477740051,0.0298160257002215,-0.0305767440957001,0.0255403751933685,-0.0270976433714559,0.0415228906731848,0.0413452343887842,0.00644445624404504
"Fam50a","grey","grey",0.0692223006338696,0.0299790422972925,0.0330256294251004,0.0204650056402734,0.00386668262407727,0.031078211013768,0.00399327776048976,0.0318821526297234,0.00498888618719803,0.0177734398859592,-0.0272434541732293,0.0238681618563219,0.00565834265018727,-0.000888410958182405,-0.00355215653704201
"Plxna3","grey","grey",0.0103338973935502,0.0460056702413082,-0.0025355949059871,-0.038519276970067,-0.0576192085228871,0.0572461314464121,-0.00894386567901616,0.0188210931031334,0.0148247093213674,-0.0603406938277899,-0.015010662840109,-0.0573810924226163,0.0029520295906462,0.0447563675428505,-0.00405673877182969
"Lage3","turquoise","turquoise",-0.00261057381039951,-0.0114394254938053,-0.0119500999777294,-0.0226299772828086,0.0330732939515135,-0.0287052687166563,0.0615659611585932,0.0154480777412153,0.0213066253004525,-0.00481043680980669,0.0464933712154078,0.0047206635641094,0.0396369821603833,0.0441311329874505,0.0088334251656662
"Ubl4a","grey","grey",-0.0269156853272282,-0.0209173784305966,-0.0109030191581806,-0.0164378332894369,0.0030785953991689,-0.0245056848209105,0.0902326202841982,0.00432816066641325,-0.00749208332976199,-0.00314453965324341,-0.00645880980402975,-0.00923732848441922,0.00226135918430759,0.0553378997293606,-0.00342182910338612
"Fam3a","grey","grey",0.0162698432644031,-0.00296875176990546,-0.0272972049877676,-0.0349570093109797,0.00653834910806363,0.00355923194787189,0.0112143481151334,0.0101360502922632,-0.00695338009168129,-0.0156837827076418,0.00180031839159723,-0.0310217738069383,0.0175692924783951,0.0102720328062035,0.00218516880074138
"Ikbkg","grey","grey",0.0542265210008318,0.0190438840609574,0.000672506537711567,-0.00550389258352235,0.00518768895540791,0.0318716510567738,-0.0116781784850083,0.00499159966841457,-0.00666784316282784,0.014559662176928,-0.0312527038765368,-0.0133322620705604,-0.00566976652200413,0.00854771105318563,0.00128889229285558
"G6pdx","grey","grey",0.0554904195013652,0.00564874564317488,-0.0143781131558987,-0.00494134045908406,-0.0122774219086863,0.0501363282396584,0.0136732321368034,-0.0264654766510843,0.00436068817717731,0.0102481874890702,0.0131577878252688,-0.0266532550472467,-0.000812208274851529,0.0433177608553448,0.0283381281382744
"Gab3","grey","grey",0.105305050491763,0.0625569575255148,0.0737071759232471,0.0440382313384305,0.0514964373303404,-0.000755587315500182,-0.0221092602980167,0.0621786216017898,0.0759125900624989,0.0249408866332721,0.0413811701551077,0.0673876434857698,0.0639194352608516,-0.0338277739914365,0.0111608064942406
"Dkc1","grey","grey",0.0193600691964305,0.00887744470860571,0.0124995794391241,-0.000445083593351422,0.00480662761167415,0.00620682766410244,0.0248761039487842,0.0044019090213203,0.0127542668901921,0.00126217487396845,0.0117681613515956,0.000612005933922759,0.00878898786565937,0.0189609454291319,0.00810126967596416
"Mpp1","grey","grey",0.0488271719219073,0.022440078463558,0.0254687639438362,0.00605035139551158,0.0088227874768097,0.00820313339320126,0.0341893228741567,0.0229174661542072,0.0164278708708,0.00746494740559758,0.00564552324478936,0.00972726140293385,0.0310283309138667,0.023358183476548,0.0137136764642817
"F8","grey","grey",0.0998973286224003,0.0416696425585935,0.0685024654021638,0.0645453986617884,0.0245799593806745,0.0224805045706361,-0.0240835971589502,0.0340706925151131,0.0238862793543137,0.0428364834057313,-0.0146526081364998,0.0593653016995026,0.0177671070150388,-0.0225950545965185,-0.0111295861466797
"Fundc2","turquoise","turquoise",0.0125753968320514,-0.00934195731952182,-0.0039721020568125,0.014578022742617,-0.019903222330492,0.019361450101149,0.0812024300519751,-0.0152634361797264,-0.000687757502406637,-0.00541475950645021,0.00743434891110289,-0.00434545086935147,-0.0119659333800563,0.063391884280224,0.00735069686751739
"Cmc4","grey","grey",0.0263871198737985,0.014889693126442,-0.0024097547370649,0.00733789307928302,-0.028392778586102,0.0490588633739286,0.00819475494555387,-0.0104581181085113,0.00573092790791392,0.00184135696838079,-0.0094332901792115,-0.0137212566057943,-0.0183281865187824,0.01865934451813,-0.00111731457555024
"Brcc3","grey","grey",0.0724349337435671,0.0206366321692599,0.0290135134892937,0.0258186180943242,0.0245670231172898,0.0235919363280737,-0.00207535526073825,0.0258588718403487,0.0190339246595771,0.0214324433894678,0.0388757331143976,0.0247311130294863,0.0170755750230726,0.00751441933762191,0.024359608251416
"Vbp1","grey","grey",0.0528679779573059,0.0135180997849414,0.0101074206629196,0.00906307754937007,0.00123049953088272,0.0206395433918817,0.0322025392689896,0.00598855708068815,0.038533134588817,-0.00972460450879152,0.026297811719329,-0.000591758993919586,0.0203194394618767,0.0241485247502171,0.0247492895614163
"Rab39b","turquoise","turquoise",-0.00548641282115736,-0.0189854280251639,-0.023856467076951,-0.0112557481974895,-0.00224381835435395,-0.000447689715972289,0.0290568626502257,-0.0219180860049105,-0.00329776400042583,0.00551937659206701,-0.00439413148361982,-0.00876048397161638,-0.0148775383625597,0.0470962921310058,0.0101889649300753
"Pls3","grey","grey",0.0866260085399037,0.0174068013026417,0.107724872744441,0.108682597130496,0.0916604130594307,-0.0423420402231469,-0.0261150460226714,0.0460783091306587,-0.0035655736663963,0.0597850238553216,-0.00356216113722027,0.161479568971673,-0.00240556045801341,-0.0745506730257054,-0.0891417893738325
"Tbl1x","grey","grey",0.15820142720978,0.0640640946932537,0.071849003065033,0.0962013636827177,0.0183467733077353,0.0827448151241334,-0.0789115580579712,0.0153604494295445,0.0463070903320765,0.0734798030311733,0.00225195402022924,0.0764933764501319,0.00577570950058797,-0.0277778418501054,0.0213637819606644
"Prkx","grey","grey",0.0868201014639252,0.0204619410287543,0.0295792746962221,0.0305454142002912,-0.00151009852926534,0.0365209382044152,-0.0433082391098793,0.0146367511985253,0.0223374290312875,0.0154912096373684,0.00824373186826823,0.0277663133802549,0.014900435503826,0.00662723164430272,0.0281541397775931
"Prrg1","grey","grey",0.0427057134178045,0.0321780452663072,0.068332079759345,0.0911602464065812,-0.00883195349713673,0.0140568626310682,-0.0294721012830804,0.00335196345177285,-0.00253096056646488,0.0491248726828396,-0.051350402228266,0.0610981438262439,-0.00827904753684149,-0.00439517777845078,0.00113391668437589
"Gm7173","grey","grey",0.0685906753027519,0.0317426743481571,0.0726483593544266,0.0163603945052825,0.0865017307750891,-0.0439951106219801,-0.0212513609823285,0.0790068311688322,0.0408876975660412,0.0185797040269595,0.0290385183790476,0.0760179009190962,0.0763491778499735,-0.0572657372079367,-0.0202141866211199
"Tmem47","grey","grey",0.030641614092377,0.0156634302669039,0.0331494919956929,0.00764361133110448,0.0023895913340846,0.00702117795033024,0.00039070644113985,0.031276188589615,0.0151052220477576,-0.00032583339553609,-0.007505267386358,0.0101091919337013,0.0146529544285227,0.0313894170024207,0.0310282873824727
"Dmd","salmon","salmon",0.235040728762488,0.45270316530141,0.69571827537895,0.48026566392417,-0.137139187573867,0.182656884630373,-0.0736301692527799,0.332909982175381,0.275779892454147,-0.0869553655573004,-0.0727642052979278,0.465145983553162,-0.0156962132565633,0.00871465040280437,-0.315657499243557
"Tab3","black","black",0.0810233434668946,0.0106318236243672,-0.0201448773581639,-0.0458715902096098,0.0702206895254375,-0.0140979387953173,-0.0446476839587209,0.0441951721385466,0.0414056526058919,0.00746156412029643,0.109106511800241,-0.0135858708966242,0.104801883937203,-0.0629822410881228,0.0845215909708681
"Gk","grey","grey",0.0935715198133859,0.074666748697156,0.0860605389304366,0.0587030331002245,0.042376847816814,0.0138666871645489,-0.0442539438692131,0.0576256983065839,0.0344721826575904,0.00612457921751443,0.011959928375524,0.0802427850645937,0.0189783554207336,-0.0542153371911494,-0.0391661748591777
"Il1rapl1","blue","blue",0.134866034286916,0.412827290879143,0.219706519923534,0.193239381004781,-0.367772261625685,0.447070468218354,-0.10752141348097,0.0312970645818539,0.251808193318192,-0.115574877384327,-0.0276234389702653,-0.0830537095921629,-0.0921194619831525,0.184649846782943,-0.102827338151819
"Gm27000","grey","grey",-0.000816236112613826,-0.038977855237232,-0.0268150045172182,-0.00797617643302475,0.0404888697801334,-0.0286736339853775,-0.0175092943530762,-0.0150010795106091,-0.0312790314449772,0.0235465486709242,0.0110652849087226,0.014306717065254,-0.00321817043687482,-0.0363357599841235,0.0129100034643544
"Mageb18","grey","grey",0.0525387537953921,0.061402641695359,0.055636112597501,0.00358207654993106,0.0235376711012594,0.00148242015566584,-0.0256843119871485,0.0679901402247436,0.0502504424136593,0.00736197030665921,-0.0070127762901675,0.0249569260017867,0.0516081533436286,-0.029141331641627,-0.00194264186362211
"Pola1","grey","grey",0.121528847472753,-0.00496384438679633,0.060434178285964,0.0981265012049571,0.059718140173245,0.00415558031194763,-0.0333373516037946,0.00280547583815685,0.0496833635381671,0.0859890688672826,0.0352279498625882,0.0938725842855016,0.0259805497111894,-0.0147909243938036,0.0603248032613457
"Pcyt1b","grey","grey",0.0968903659046598,0.0161335800041018,0.0448807913629671,0.043987417187466,0.0622496283592729,-0.00772530132849764,-0.014294447655406,0.0334536111528276,0.0199556203106248,0.0604205776419546,0.0202478314730072,0.0593272498578691,0.0376543018679216,-0.0371252406700075,0.0201764141948709
"Pdk3","grey","grey",0.0675126401508385,-0.0146292319413693,0.0367376709845862,0.0519107383902571,0.0460164261469314,-0.00759290207789592,-0.0218727394417109,-0.00362262746990164,0.0235009315652577,0.0558536315007861,0.0163767578471997,0.0660955153734748,0.0138528601772288,-0.0439878698495899,0.0287210907888218
"Gm14798","grey","grey",0.00328497783462341,0.00811220011482448,0.00597304534757475,-0.00805524111771343,-0.000369451961173769,-0.00557360438148418,-0.0102671747148393,0.0153213460761267,0.00924184981131532,0.00984769357878146,-0.00701792781888031,-0.010262062532276,0.0111026574703847,0.00723549363036138,0.0147994568049564
"Zfx","grey","grey",0.0617267319407386,0.0321256497472744,0.0327195899367799,0.0186673610415037,0.00377767092296081,0.0265783533857293,-0.0570864583660603,0.0284677962427335,0.0140986851277216,0.0206813228136095,-0.0187843345031792,0.009430461096936,0.0171945228904199,-0.0126566624102569,0.0239083311767684
"Eif2s3x","grey","grey",0.0372734834943487,-0.00624928310349003,0.00914191042716724,0.0187685919249608,0.026339515212541,-0.0137737176712935,0.0689657557259193,0.0109262293632546,0.000266448877602226,0.0219928939926375,0.0046102785435713,0.0148995144260638,0.00971729568877591,0.0192077274624592,0.00774957826913365
"Klhl15","grey","grey",0.0872309155601934,0.0346332707646957,0.0334807078434766,0.0260286429390147,-0.0127155814534828,0.0520557326240643,-0.0169895612448273,0.0111926184167065,0.0189537045644378,0.0154358322054556,-0.00749278201933937,0.00869279772968757,0.00976980783222369,0.0271994246908707,0.0377660266067589
"Apoo","grey","grey",0.0841461524203097,-0.0138312703442103,0.00927199524984488,0.011467419993214,0.0769898435572842,-0.0326558999800425,0.0130284546382971,0.021723807660459,0.0123923148287154,0.0555291662774445,0.0296615805971755,0.0455250766771701,0.0417532289211369,-0.0172498790687188,0.0337288059299553
"Gm14827","grey","grey",0.134565406507568,0.0231927466752475,0.0259182392913982,0.0331988865044691,0.0647522799315677,0.0282854627112074,-0.0306872823751881,0.019295700779407,0.014700665978785,0.0657712567191135,0.0162473427225518,0.0513584247292472,0.0250024966079044,-0.0247074464766165,0.0274314096838948
"Maged1","turquoise","turquoise",-0.046849194282298,-0.00490264374098378,-0.043315505078771,-0.0541998954764621,-0.0561477299658021,0.021198192423141,0.185835991285419,-0.022125477535372,-0.00507138495564269,-0.0346690626800141,-0.0149883490534535,-0.0743453368099363,-0.00854027776942826,0.147031900440269,0.000504405254789015
"Gspt2","grey","grey",0.0240008108644521,-0.00300286322549599,0.0148348396169174,0.0399684693195921,-0.0149010679937088,0.0288012828499649,0.0313196001725449,-0.0310325396770794,-0.000619535865254773,0.0209083606207836,-0.00887191919126843,0.0111914819198319,-0.0266298197255674,0.0547913802072771,0.0154373616893052
"Gm39526","grey","grey",0.0460092632058775,0.0401595594242089,0.0365127506500611,0.0304077569954875,-0.021861972960733,0.0383919575192427,0.00667083510148478,0.00876297012079077,0.0231377072812882,0.00518518972264639,-0.00711507124585256,0.0115313618328975,-0.00450092583102087,0.00779272206318485,-0.00810983554499351
"Arhgef9","brown","brown",0.144188846675878,-0.0621360905800345,0.0546010947891599,0.0287538830743915,0.29069504259229,-0.176392551947844,-0.0198631336031423,0.0919645185880409,-0.00482375988615791,0.148356551643995,0.0540562731578012,0.205092875177385,0.115804810126539,-0.160950540353159,0.0010281200842242
"Amer1","grey","grey",0.0570181975108467,0.038101254875203,0.0183358197824671,0.00643313055039057,-0.000557654519584776,0.0315212701693857,-0.0264004328308783,0.025958708216322,0.0164645003664868,0.0125221123407532,-0.011074443479089,0.000742536099123643,0.0206257511719867,0.0209549759193417,0.0213256649876609
"Zc4h2","grey","grey",0.0672630630653044,0.00873495593068606,0.00921409347986285,0.019816861699304,0.027402644907839,0.0173092019787227,-0.00303969171738274,0.000323543102554446,0.000991906861068847,0.0440238553868761,-0.00704698541913286,0.0233141258781881,0.000484693592892613,-0.00444252874220364,0.0107547515623165
"Zc3h12b","grey","grey",0.167119626166089,0.0764662356407916,0.0679934105425586,0.0856684222589195,-0.0319554532429089,0.125630333212741,-0.067498798943751,0.00152606735227461,0.0858341973724013,0.0162246753651347,0.0652542748619388,0.0207002817206705,0.00412347919090931,0.0215111920912115,0.0686715191026489
"Las1l","grey","grey",0.0560600240037064,-0.081355090725578,-0.0897279789177858,-0.0509732208855469,0.100148183191885,-0.0587969963130677,-0.00672238623647315,-0.0164908966732567,-0.0282530631628681,0.038766704442374,0.0704069231092342,-0.00312594598154965,0.0332443419650146,-0.0520633375475197,0.0700981054639685
"Msn","turquoise","turquoise",-0.0184015741359853,-0.0289106499707774,-0.026819389631404,-0.0259611979462254,0.0206135136794356,-0.0424044584572069,0.122260515636704,-0.000840583602298968,-0.0088205557853333,0.000355532715114559,0.00308250073629849,-0.00382240199085418,0.0270652592597155,0.0336516615016946,0.0185004551119188
"Heph","turquoise","turquoise",-0.0626844903292729,-0.0304249223295297,-0.0181420362172836,0.00335348246806547,-0.0198381006064433,-0.0290994138844683,0.270644498616885,-0.0224901023467263,-0.00768208579041704,-0.0229752586946566,-0.00508169637417792,-0.00799028696611717,-0.0205355907270713,0.146613344587168,-0.0263887231781674
"Ar","red","red",0.0881464421127622,0.258907876219456,0.182057708471265,-0.126180202389953,0.0690617123539079,-0.0387475280268803,-0.0223975976411411,0.331779905760608,0.27526149773342,-0.139877836923509,0.115232936615181,0.0177186943000308,0.277754240976697,-0.0602540748307606,-0.0413714811092437
"Ophn1","grey","grey",0.179433972135468,0.0673138569630855,0.0808489887324625,0.0561045911247108,0.054964188704979,0.0434988018336857,-0.0596800093952128,0.0709671157078623,0.0940129914739726,0.0244348193914915,0.094168104830124,0.0802697037401268,0.055098771025856,-0.0531760641065967,0.054239395042209
"Yipf6","grey","grey",0.0664007865885505,0.0172922652795254,0.0149763059807532,0.0317743986144305,0.00308424462712503,0.0282474250253374,0.000790141890655654,-0.00614787468890126,0.00805395020628518,0.0180206213319084,0.0101834334452043,0.0208408671752572,-0.00823523513019319,0.0112344389176551,0.0195057370170568
"Pja1","turquoise","turquoise",-0.0357072923187679,0.00477733986984831,-0.0151114580439374,-0.0152673595681232,-0.0687629290447869,0.0336467162497085,0.184983844557641,-0.0158467593466187,0.00597373929181374,-0.0381062180252006,0.00181009376749092,-0.042080757981029,-0.0246507323998972,0.131614043627092,-0.0206261144458328
"Tmem28","grey","grey",0.0294716646294661,0.0286932923601704,0.0683604473006429,0.0121982638050678,0.0250410557970212,-0.0205583035930448,-0.00365736195631354,0.0720638543594679,0.0138304245383528,0.000750259250128196,-0.0197282885234256,0.0587329896755523,0.0400260292503308,-0.0281829991341386,-0.0608600240058951
"Eda","red","red",0.131115782390988,0.190952355613037,0.28966508347212,-0.0142152582304405,0.139404707334392,-0.123475577019821,-0.0192605891320207,0.405574505684644,0.127987845388055,-0.062912725357815,-0.0660990513541167,0.209965679347037,0.195921258794876,-0.138933327501266,-0.195777015673692
"Igbp1","grey","grey",0.0552005482177068,0.00719898684781281,0.0240051804428185,0.0126359565342998,0.0307212085910657,-0.0112600036767562,-9.79512042391581e-05,0.0329491946716957,0.0132073720462929,0.0202540996326083,0.00359735047284357,0.0244809615959624,0.0289922071871742,-0.00787235897482562,0.0166779451738632
"Pdzd11","turquoise","turquoise",-0.0179290318410079,-0.0275727989980161,-0.0191282523715897,-0.0202587691570378,0.0227979561542368,-0.0365315688686476,0.0973531082665789,-0.010453256575725,0.0070609708476593,0.00542288087072162,0.023128942343789,-0.00930212359553501,0.0134004949207737,0.0341598583751539,0.0151849460064215
"Gdpd2","grey","grey",0.0522751977397916,0.120585741070187,0.102421530286858,-0.00942383297604961,-0.00178825034864407,0.0238666308220167,-0.0380361083199495,0.101458326552149,0.136850182164862,-0.0656218924538852,0.0628941785637204,0.0159311723438486,0.0887764428008618,-0.034884219114454,-0.0234011737962196
"Dlg3","greenyellow","greenyellow",0.0459668720687851,0.0126446218505023,-0.0150423295619426,-0.0805254239465531,0.111950006854453,-0.0721495163543271,0.01464793312424,0.0736423144250486,0.0730745891451752,-0.00314492529569675,0.0945816117199003,0.000753235637085019,0.176621142272143,-0.0624078743928626,0.0385192420671134
"Tex11","grey","grey",-0.0392058592101926,-0.0156035967741209,-0.0289812158011493,-0.0738312169797873,-0.028931671839752,-0.0294907825964272,-0.0150741091058392,0.0291433623210925,0.0170478537433756,-0.0698653370592535,0.021125775858927,-0.0662054432279041,0.0410514201358258,0.00889471037782707,-0.0041193006099234
"Slc7a3","grey","grey",0.0517553732011989,0.0760252985100387,0.0199897445759372,-0.111065218860075,0.0500008626533244,-0.0327474894187938,0.016873316828346,0.110962895152588,0.137459396182384,-0.0770671186871958,0.0983634834661078,-0.0398793742717412,0.158090900670709,0.0219514949652819,0.0132659403248129
"Snx12","grey","grey",0.0986562969879252,0.0301100433256875,0.00854063218379299,0.00552517079066221,0.0174468011400113,0.0390110297770821,-0.0156829735441647,0.0049696620646593,0.0177952598269943,0.00647123655206801,0.0242184842437737,0.00302242254471267,0.0163050140144596,0.0227673463241933,0.0209602070527664
"Med12","grey","grey",0.0299357135122803,0.0101378025711147,0.0306980700209359,-0.0161643266876427,0.0521500446447744,-0.0403228992218703,0.00410133913909246,0.0462278497731666,0.0110151725195976,0.0131464545229655,-0.00606125946103684,0.0366798726762139,0.0399130033366697,-0.029106199025798,-0.0261425726024904
"Nlgn3","grey","grey",0.0380953204960262,0.0604006981716866,0.0430479248187139,0.022589394703253,-0.020806294739424,0.0413937505407567,0.0282783429614156,0.0308725484831026,0.0691660729346581,-0.0199228663885504,0.0291422168074724,0.00116647734980271,0.0394312360360627,0.0680741711301517,0.0100581708881207
"Zmym3","black","black",0.0730139629206431,0.0400872792280348,0.0344119497530845,-0.00211910520116606,0.0465905993864823,-0.00508933953626642,-0.0144487398096458,0.0554705637846414,0.0817108957218799,-0.00146826825801097,0.0730488423927496,0.03136348600709,0.0830827655047118,-0.0456130670369568,0.0277026187776351
"Nono","grey","grey",0.0208091397719511,0.0257685400898327,0.00952500146906202,-0.0089245930665691,-0.0272165196633365,0.0270114537632766,0.042927938748129,0.00530743204144934,0.0216465395638882,-0.0259682980833918,0.0142818178485542,-0.00746751451970987,-0.0144810252937651,0.0234110219470459,0.0036062798765043
"Taf1","grey","grey",0.0992476397659369,0.0114973873860458,0.0217916327499095,0.0610694179792348,-0.00328759683982278,0.0557520576547894,-0.0193864333377194,-0.0151837079428453,0.0100542891285963,0.0405702512677483,0.0111351673390323,0.0291629254225883,-0.0094972015167834,0.0159227309196898,0.0337597976664601
"Ogt","brown","brown",0.0300287203475345,-0.123024220246817,-0.063991518674119,-0.000531658737546175,0.1954259046215,-0.159471372716659,-0.035490391129394,-0.0107796999532995,-0.0516471444353783,0.121531238409896,0.0734007967598925,0.0713139482817111,0.0812847318077269,-0.109634386965442,0.0564364373199579
"Nhsl2","grey","grey",0.106495876038641,0.0553023970420278,0.0459438228821851,0.0131525168623015,0.054895319282897,0.0170371617436642,-0.0090568446494352,0.0412814753044758,0.071051118998357,0.0273537786491484,0.059870248338333,0.0251900512606042,0.0866454213738389,-0.0252177601067134,0.0371640767029656
"Rtl5","blue","blue",-0.00655476691140205,0.0308055316395273,-0.052417744563334,-0.0191900995384169,-0.139617477713128,0.140799303483562,0.0389145990922656,-0.0544197926482497,-0.0182837182599819,-0.0507527736584866,-0.0486601978837962,-0.108244392751458,-0.0756582271656782,0.10783634756193,0.0123417472865507
"Pin4","turquoise","turquoise",-0.0140816149388682,0.00945822511719917,-0.00214105650032896,-0.0208848956020816,-0.0210915046653864,-0.00124757079425776,0.0624241777111456,0.00917473442565985,0.00310327524063647,-0.0307678819326596,-0.0125629197988485,-0.0177026374891001,-0.00774709539464726,0.0236523144836422,-0.0153206039883188
"Rps4x","turquoise","turquoise",-0.0861784489115454,-0.0439602760745428,-0.0459870372976571,-0.0320373155025316,-0.0413219161228819,-0.0197743885655393,0.384361061529636,-0.0314926658624121,-0.0148142774105451,-0.045772139273518,-0.00495679340054787,-0.0586416632938044,-0.0284800070310709,0.203632626653668,-0.0193961895226108
"Hdac8","grey","grey",0.130788677975859,-0.0340180205873769,0.0129188683469995,0.0627622515159268,0.0551196315069294,0.00136404713333438,-0.10010881164693,-0.00481873748125291,-0.053078928805916,0.0930981371033383,-0.0156758356949652,0.0599218029846834,0.00526428938141206,-0.053828199885851,0.0545745379148317
"Phka1","green","green",0.191203730841782,0.140104934948196,0.1387777957273,0.185793419606889,-0.0752464943296713,0.174304855973302,-0.0769726113616537,0.0112695041757348,0.0475024077841498,0.039546344667611,-0.0336661803834717,0.0944953499181558,-0.0602978827133584,0.0217154810930672,-0.000188081999688035
"Nap1l2","turquoise","turquoise",0.00373291146114249,0.017695322376894,-0.0069997309372749,-0.0214961748941875,-0.0211548562556957,0.0255527665661264,0.0733118914592232,-0.00175327139677531,0.0175399355521599,-0.0335066430950966,0.00981041291590903,-0.0277482161153477,0.0043722418219376,0.0703255217498243,1.01140488571359e-05
"Chic1","grey","grey",0.0792840006577899,0.0135914301277926,-0.0223599025320702,0.0352142391712935,-0.057263918105462,0.106082401551721,-0.0197714150149477,-0.0712412895314653,0.0151078777856485,0.0282431177629621,0.00800163536207238,-0.0415642570311986,-0.0503702259021766,0.0803257051697732,0.0343121989911612
"Gm26952","grey","grey",0.0462349090451712,0.034464938265965,0.0138438118282952,-0.000247662959738398,-0.0308109324214714,0.0565169092168711,-0.0123778042370611,0.00743216332012294,0.0396927447722465,-0.0191465389931417,0.0186397169999561,-0.0193317486507009,0.00292187270804297,0.0216637509585137,0.0157326627867774
"Tsix","grey","grey",0.127660013963745,0.0386694660247051,0.0195881692531269,-0.0110412341275907,0.040603290528217,0.0159880336268492,-0.0428797922657664,0.054651087032246,0.0451553080704669,0.0160182068958698,0.0322442745692925,0.00137655370559854,0.0624988562498577,-0.0314402913526329,0.0709468277247943
"Xist","grey","grey",0.04450219101555,-0.0526159353587721,-0.0336461077717769,-0.0342832033237463,0.0767053663571375,-0.0795834974446319,-0.0678408814257109,0.0328661296680402,0.0268789069802526,0.0158218188117885,0.0770186110236533,0.00179440340853272,0.103767298712094,-0.0506024776093802,0.0977320810165818
"Jpx","grey","grey",0.0151883064014209,0.0213702603528879,0.0345268929411529,0.0177910537749828,-0.0187684112659821,0.0175779102101044,0.00374537699646932,0.00910004600136088,0.0109259748601765,-0.00995867568147811,-0.00872091037769863,0.0048681140455655,-0.0025098576470838,0.0137285197853991,-0.0131649349493522
"Ftx","blue","blue",0.160875327795024,0.0377629976989018,-0.0152835519505717,0.110964753608766,-0.0662065545014905,0.183485016129309,-0.0858154481153763,-0.118630641210258,0.0546949220066247,0.0744561616999735,0.0759285937422561,-0.0195989485154375,-0.0483506237460467,0.0493872549996522,0.136213076913601
"Slc16a2","turquoise","turquoise",-0.0233077462260481,-0.0360762209334845,-0.0918125043598011,-0.0544872383196717,-0.0397493005643963,0.0415020540320356,0.266535649749778,-0.0796740304337456,0.0376821213595172,-0.0198478998152142,0.0897173883947636,-0.124130630698631,0.01485371400066,0.166314483161712,0.098639197117619
"Rlim","turquoise","turquoise",0.0561314724948729,0.0165858280060873,0.0482522499645115,0.0473267801779884,0.0097913073903923,0.0149462516072945,0.0346685010349676,0.0193164221479542,0.0247506282173901,0.0197033452489228,0.0161430482099573,0.0386887233572647,0.0103722489679832,0.0360837113257026,0.00251942968163717
"Nexmif","yellow","yellow",0.189330374636558,0.251197922791704,0.188607924265307,0.136789144771189,-0.0868936748081658,0.201812624036597,-0.0989784342948164,0.0925686528626159,0.24162105129362,-0.0744685547679264,0.143098321813346,0.0509587967597674,0.0566122316053696,0.0456493823055202,-0.0179531540830124
"Abcb7","grey","grey",0.0939072171524028,0.0381722152587782,0.0483268519272823,0.0559410591117542,0.00366386279355274,0.0426394545097078,-0.0140500046902825,0.015789732591957,0.0590303819327815,0.0295238141533151,0.031847562107427,0.0351311659449437,0.0190302442529444,0.0290163367686062,0.0289883736824751
"Uprt","grey","grey",0.0467914355789281,0.0463906526485799,0.0394982208239425,0.00070072276373392,0.0218300117261045,0.00542394538510343,-0.0195631229419559,0.0545979821553816,0.073454943589676,-0.0179670480910603,0.0500324610774215,0.00847604832198843,0.0674788193306468,-0.013654573600326,0.00878525947577606
"Zdhhc15","grey","grey",0.0895381480087639,0.0833056410074954,0.0465507535431526,0.00383999811716164,-0.0159708225238949,0.0618309508065603,-0.0448576932333368,0.0609936486717959,0.10067871333587,-0.0275612178565896,0.0708791142824485,-0.00443665576003618,0.0643513837718434,-0.00084920330613433,0.0325683927569025
"Pbdc1","grey","grey",0.115913495207673,-0.10381310673543,-0.084304160230813,-0.0533566787596619,0.237490352364534,-0.120672678964273,-0.0530798818105202,-0.00559060090249556,-0.148001837389914,0.208875014663053,-0.10214547496737,0.0498694073998117,0.0361857577426742,-0.118644176243305,0.0240763424282714
"Magee1","grey","grey",0.000854949283909631,-0.0370789120250536,-0.0395026315181876,-0.0414549010933662,0.0640382155388018,-0.0544254985340515,0.147958973874324,-0.000287811978810346,-0.0167404043595963,0.021207940546907,0.00435910722693792,-0.00164024806742489,0.0269318625406698,0.0660568626507902,0.00280160443471027
